date,asset_id,region,scope1_tco2e,scope2_tco2e,scope3_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_boe
2026-01-13,AST008,Asia Pacific,509.97,125.37,2140.19,2775.53,0.0799
2026-01-13,AST010,Africa,561.18,183.61,1351.835,2096.625,0.0699
2026-01-13,AST014,Middle East,736.81,271.13,3529.56,4537.5,0.0767
2026-01-13,AST015,Africa,310.89,118.85,1596.83,2026.57,0.0809
2026-01-13,AST016,Americas,526.75,179.78,1638.84,2345.37,0.0587
2026-01-13,AST018,Asia Pacific,1468.63,500.965,5084.565,7054.16,0.0868
2026-01-13,AST019,Middle East,495.275,148.485,1651.41,2295.17,0.0749
2026-01-13,AST020,Africa,613.85,313.98,2561.72,3489.55,0.0672
2026-01-13,AST021,Americas,919.45,348.43,3282.495,4550.375,0.0663
2026-01-13,AST022,Europe,569.67,133.2,1477.87,2180.74,0.0592
2026-01-13,AST025,Africa,706.14,349.04,2818.2,3873.38,0.0665
2026-01-13,AST029,Middle East,684.75,238.17,2272.46,3195.38,0.0792
2026-01-13,AST030,Africa,1096.525,520.56,3728.245,5345.33,0.0649
2026-01-14,AST003,Asia Pacific,603.8533,246.65,2067.31,2917.8133,0.0721
2026-01-14,AST004,Middle East,1127.405,492.305,4393.315,6013.025,0.0793
2026-01-14,AST005,Africa,700.15,282.73,2892.42,3875.3,0.0849
2026-01-14,AST006,Americas,666.88,230.94,3348.06,4245.88,0.078
2026-01-14,AST007,Europe,1122.915,328.8,4171.53,5623.245,0.0719
2026-01-14,AST010,Africa,419.15,145.75,1389.2,1954.1,0.0633
2026-01-14,AST012,Europe,742.84,327.8133,2720.1433,3790.7967,0.0672
2026-01-14,AST014,Middle East,831.17,221.15,2413.77,3466.09,0.0585
2026-01-14,AST015,Africa,454.81,132.51,1335.115,1922.435,0.0707
2026-01-14,AST020,Africa,673.85,372.29,3401.2,4447.34,0.0792
2026-01-14,AST022,Europe,470.12,116.82,1626.69,2213.63,0.0656
2026-01-14,AST027,Europe,987.675,470.61,4403.45,5861.735,0.0727
2026-01-15,AST002,Europe,647.26,190.89,1382.09,2220.24,0.0706
2026-01-15,AST004,Middle East,1007.29,296.49,3818.45,5122.23,0.0717
2026-01-15,AST005,Africa,865.9,300.67,2482.52,3649.09,0.068
2026-01-15,AST006,Americas,961.035,330.895,3233.04,4524.97,0.08
2026-01-15,AST009,Middle East,780.07,257.44,2572.49,3610.0,0.0805
2026-01-15,AST010,Africa,473.395,191.28,1581.985,2246.66,0.0726
2026-01-15,AST014,Middle East,933.5,423.08,4229.99,5586.57,0.0861
2026-01-15,AST016,Americas,761.085,221.915,2643.585,3626.585,0.0834
2026-01-15,AST019,Middle East,633.39,219.01,1535.24,2387.64,0.0739
2026-01-15,AST020,Africa,703.7,348.98,2596.15,3648.83,0.0715
2026-01-15,AST023,Asia Pacific,757.34,188.02,1748.33,2693.69,0.0616
2026-01-15,AST024,Middle East,687.855,277.41,2297.5,3262.765,0.0656
2026-01-15,AST026,Americas,1051.8,387.3,2948.34,4387.44,0.0618
2026-01-15,AST027,Europe,1248.18,467.97,4249.05,5965.2,0.0791
2026-01-15,AST028,Asia Pacific,1609.98,457.545,3904.57,5972.095,0.0732
2026-01-15,AST029,Middle East,693.885,222.575,2891.55,3808.01,0.0766
2026-01-16,AST001,Americas,565.71,135.2,1562.2,2263.11,0.0606
2026-01-16,AST002,Europe,523.67,157.315,1402.125,2083.11,0.0649
2026-01-16,AST004,Middle East,897.2933,318.6467,3593.1733,4809.1133,0.0697
2026-01-16,AST006,Americas,825.77,322.81,3474.51,4623.09,0.0738
2026-01-16,AST007,Europe,859.83,460.02,4639.62,5959.47,0.075
2026-01-16,AST008,Asia Pacific,573.98,190.7,2358.65,3123.33,0.0859
2026-01-16,AST011,Americas,1176.69,509.55,4543.7,6229.94,0.071
2026-01-16,AST012,Europe,737.25,316.81,2663.38,3717.44,0.0683
2026-01-16,AST013,Asia Pacific,1196.81,299.62,3176.83,4673.26,0.0678
2026-01-16,AST015,Africa,307.6,182.4,1586.05,2076.05,0.0759
2026-01-16,AST016,Americas,548.785,224.205,2127.785,2900.775,0.0705
2026-01-16,AST018,Asia Pacific,1059.28,309.05,4966.84,6335.17,0.0756
2026-01-16,AST019,Middle East,436.54,172.73,1157.4,1766.67,0.0665
2026-01-16,AST028,Asia Pacific,1307.41,431.62,3769.67,5508.7,0.066
2026-01-16,AST030,Africa,1023.03,372.88,3372.55,4768.46,0.0586
2026-01-17,AST003,Asia Pacific,761.4067,220.8633,2266.59,3248.86,0.0768
2026-01-17,AST010,Africa,455.285,169.375,1697.58,2322.24,0.0717
2026-01-17,AST013,Asia Pacific,761.26,356.68,3385.62,4503.56,0.0675
2026-01-17,AST016,Americas,771.98,250.31,1842.73,2865.02,0.0661
2026-01-17,AST019,Middle East,478.085,139.83,1637.85,2255.765,0.0679
2026-01-17,AST021,Americas,896.72,386.31,2946.83,4229.86,0.0582
2026-01-17,AST028,Asia Pacific,1681.245,480.26,4267.465,6428.97,0.0789
2026-01-17,AST029,Middle East,554.74,299.51,1889.57,2743.82,0.0631
2026-01-17,AST030,Africa,1076.3,439.56,4192.4867,5708.3467,0.0643
2026-01-18,AST002,Europe,661.44,113.4,1816.68,2591.52,0.0778
2026-01-18,AST004,Middle East,963.3867,413.7433,4037.5767,5414.7067,0.0731
2026-01-18,AST005,Africa,884.96,341.06,3438.52,4664.54,0.0875
2026-01-18,AST006,Americas,910.37,319.64,4061.86,5291.87,0.082
2026-01-18,AST010,Africa,482.705,172.64,1848.885,2504.23,0.082
2026-01-18,AST011,Americas,981.89,551.05,5466.81,6999.75,0.082
2026-01-18,AST014,Middle East,739.94,424.25,3808.73,4972.92,0.0741
2026-01-18,AST017,Europe,1164.98,330.42,4764.42,6259.82,0.083
2026-01-18,AST018,Asia Pacific,1132.175,416.66,3645.735,5194.57,0.0636
2026-01-18,AST019,Middle East,436.7,184.42,2043.88,2665.0,0.0855
2026-01-18,AST020,Africa,901.945,328.54,2922.255,4152.74,0.0769
2026-01-18,AST021,Americas,1000.56,464.76,3899.05,5364.37,0.0785
2026-01-18,AST023,Asia Pacific,610.08,270.82,2171.46,3052.36,0.0683
2026-01-18,AST025,Africa,862.71,261.73,2877.87,4002.31,0.0696
2026-01-18,AST026,Americas,904.16,384.52,3550.3,4838.98,0.0708
2026-01-18,AST027,Europe,1075.11,290.95,3644.57,5010.63,0.0631
2026-01-18,AST029,Middle East,614.91,174.06,2973.6,3762.57,0.0794
2026-01-18,AST030,Africa,1092.01,440.215,3974.415,5506.64,0.0674
2026-01-19,AST002,Europe,510.03,114.12,1866.1,2490.25,0.0709
2026-01-19,AST003,Asia Pacific,832.65,216.63,2519.58,3568.86,0.0773
2026-01-19,AST004,Middle East,991.66,395.4,3792.57,5179.63,0.0662
2026-01-19,AST008,Asia Pacific,594.06,176.8,1555.11,2325.97,0.0645
2026-01-19,AST009,Middle East,622.1,252.24,2766.63,3640.97,0.0814
2026-01-19,AST010,Africa,558.315,118.01,1807.43,2483.755,0.0763
2026-01-19,AST013,Asia Pacific,923.47,306.02,3744.5733,4974.0633,0.0779
2026-01-19,AST016,Americas,736.7,268.42,2630.61,3635.73,0.0771
2026-01-19,AST017,Europe,825.33,521.3,3989.51,5336.14,0.0688
2026-01-19,AST018,Asia Pacific,1211.82,375.105,3487.825,5074.75,0.0633
2026-01-19,AST019,Middle East,414.62,194.24,1599.795,2208.655,0.0759
2026-01-19,AST020,Africa,772.41,341.975,2541.13,3655.515,0.0665
2026-01-19,AST021,Americas,1027.325,266.165,3587.98,4881.47,0.0695
2026-01-19,AST023,Asia Pacific,702.49,266.81,2186.62,3155.92,0.0696
2026-01-19,AST024,Middle East,503.88,283.9,2585.52,3373.3,0.0721
2026-01-19,AST025,Africa,852.2833,269.5167,2641.4267,3763.2267,0.0638
2026-01-19,AST026,Americas,1023.93,248.37,2768.76,4041.06,0.0636
2026-01-19,AST029,Middle East,797.05,252.93,3109.55,4159.53,0.0849
2026-01-19,AST030,Africa,1393.91,366.67,5678.42,7439.0,0.0825
2026-01-20,AST002,Europe,633.11,174.06,1700.55,2507.72,0.0712
2026-01-20,AST007,Europe,1020.35,414.81,4595.48,6030.64,0.0756
2026-01-20,AST009,Middle East,649.27,200.24,2118.93,2968.44,0.0608
2026-01-20,AST010,Africa,437.54,223.32,2137.42,2798.28,0.0829
2026-01-20,AST011,Americas,1372.0533,342.9667,4579.83,6294.85,0.0739
2026-01-20,AST015,Africa,404.91,129.875,1545.215,2080.0,0.0777
2026-01-20,AST016,Americas,509.66,255.5,2515.73,3280.89,0.082
2026-01-20,AST019,Middle East,545.56,131.37,1452.02,2128.95,0.0658
2026-01-20,AST026,Americas,1022.93,238.23,3005.76,4266.92,0.0631
2026-01-20,AST027,Europe,1201.26,503.71,4441.63,6146.6,0.0754
2026-01-20,AST028,Asia Pacific,1320.37,338.15,3508.89,5167.41,0.0639
2026-01-20,AST029,Middle East,830.55,331.35,3084.98,4246.88,0.088
2026-01-20,AST030,Africa,1430.35,517.72,4546.41,6494.48,0.0787
2026-01-21,AST002,Europe,494.38,119.57,1535.29,2149.24,0.0646
2026-01-21,AST004,Middle East,1040.8633,376.77,3536.3967,4954.03,0.0668
2026-01-21,AST008,Asia Pacific,503.465,175.095,1580.895,2259.455,0.064
2026-01-21,AST010,Africa,400.62,196.65,1530.51,2127.78,0.0743
2026-01-21,AST011,Americas,1502.58,287.68,4139.105,5929.365,0.0706
2026-01-21,AST014,Middle East,878.005,386.44,2786.31,4050.755,0.0638
2026-01-21,AST016,Americas,729.4,217.28,3082.16,4028.84,0.0842
2026-01-21,AST017,Europe,1123.9667,397.4933,3714.3367,5235.7967,0.0662
2026-01-21,AST019,Middle East,494.245,116.13,1765.99,2376.365,0.0752
2026-01-21,AST021,Americas,1043.335,279.59,4329.82,5652.745,0.0812
2026-01-21,AST022,Europe,642.37,136.91,1795.395,2574.675,0.0676
2026-01-21,AST023,Asia Pacific,546.42,274.465,2731.985,3552.87,0.0721
2026-01-21,AST026,Americas,1151.45,219.22,3313.75,4684.42,0.0705
2026-01-21,AST028,Asia Pacific,1345.02,415.85,3304.64,5065.51,0.0665
2026-01-22,AST001,Americas,675.415,169.305,2543.375,3388.095,0.0811
2026-01-22,AST002,Europe,535.52,190.19,1533.37,2259.08,0.0715
2026-01-22,AST003,Asia Pacific,597.08,304.89,2507.34,3409.31,0.0787
2026-01-22,AST005,Africa,567.65,216.41,2726.46,3510.52,0.072
2026-01-22,AST006,Americas,997.14,368.97,2934.71,4300.82,0.0664
2026-01-22,AST007,Europe,1102.5,347.82,3072.6,4522.92,0.0693
2026-01-22,AST008,Asia Pacific,543.855,192.795,1888.055,2624.705,0.0802
2026-01-22,AST010,Africa,552.74,156.74,1943.06,2652.54,0.0874
2026-01-22,AST011,Americas,1059.08,541.21,3560.72,5161.01,0.0612
2026-01-22,AST013,Asia Pacific,862.5,216.76,4106.05,5185.31,0.0787
2026-01-22,AST014,Middle East,706.85,264.34,3092.99,4064.18,0.0681
2026-01-22,AST016,Americas,595.33,222.08,2424.52,3241.93,0.0763
2026-01-22,AST017,Europe,1354.31,251.3,3430.39,5036.0,0.065
2026-01-22,AST018,Asia Pacific,1524.6,447.79,5346.345,7318.735,0.0814
2026-01-22,AST021,Americas,934.53,363.41,4070.31,5368.25,0.0727
2026-01-22,AST023,Asia Pacific,599.39,280.8,2669.01,3549.2,0.0804
2026-01-22,AST024,Middle East,594.45,298.035,2520.1,3412.585,0.0725
2026-01-22,AST026,Americas,1141.695,261.7,3993.11,5396.505,0.0774
2026-01-22,AST027,Europe,1023.22,280.06,3621.92,4925.2,0.0588
2026-01-22,AST030,Africa,1325.32,289.47,5510.43,7125.22,0.0796
2026-01-23,AST007,Europe,886.88,288.72,3775.31,4950.91,0.0662
2026-01-23,AST008,Asia Pacific,579.455,214.83,1826.075,2620.36,0.0749
2026-01-23,AST009,Middle East,762.8,259.93,2840.21,3862.94,0.0842
2026-01-23,AST013,Asia Pacific,830.25,357.03,2598.91,3786.19,0.0599
2026-01-23,AST015,Africa,458.1,118.75,1984.57,2561.42,0.0837
2026-01-23,AST016,Americas,640.26,160.72,2125.08,2926.06,0.0742
2026-01-23,AST018,Asia Pacific,870.99,478.42,3801.25,5150.66,0.0687
2026-01-23,AST021,Americas,980.29,301.3467,3451.2767,4732.9133,0.0678
2026-01-23,AST024,Middle East,630.5,235.17,3003.61,3869.28,0.079
2026-01-23,AST025,Africa,1040.7,204.95,2529.07,3774.72,0.0602
2026-01-23,AST029,Middle East,760.53,291.82,1792.17,2844.52,0.0651
2026-01-23,AST030,Africa,1042.74,335.73,3886.13,5264.6,0.0639
2026-01-24,AST001,Americas,745.04,162.14,1940.76,2847.94,0.0664
2026-01-24,AST005,Africa,752.68,200.82,3393.45,4346.95,0.0819
2026-01-24,AST010,Africa,371.71,162.85,1492.13,2026.69,0.0643
2026-01-24,AST011,Americas,930.66,481.2,4119.98,5531.84,0.0684
2026-01-24,AST012,Europe,1052.29,204.89,3740.09,4997.27,0.0816
2026-01-24,AST015,Africa,474.75,184.42,1693.78,2352.95,0.0783
2026-01-24,AST016,Americas,667.9233,267.1,2383.3867,3318.41,0.0756
2026-01-24,AST018,Asia Pacific,1587.39,341.34,4227.15,6155.88,0.0729
2026-01-24,AST021,Americas,1283.1,283.04,4479.5,6045.64,0.0798
2026-01-24,AST022,Europe,526.885,206.44,1878.445,2611.77,0.0713
2026-01-24,AST023,Asia Pacific,746.495,262.01,2456.82,3465.325,0.0718
2026-01-24,AST028,Asia Pacific,1681.71,552.15,4252.71,6486.57,0.0776
2026-01-24,AST029,Middle East,633.43,210.83,2828.42,3672.68,0.085
2026-01-24,AST030,Africa,1136.1867,381.0033,4678.15,6195.34,0.0717
2026-01-25,AST003,Asia Pacific,537.66,138.89,2242.91,2919.46,0.0685
2026-01-25,AST005,Africa,881.735,323.335,2217.675,3422.745,0.0663
2026-01-25,AST008,Asia Pacific,535.16,192.06,1555.215,2282.435,0.0681
2026-01-25,AST010,Africa,427.25,205.28,2147.27,2779.8,0.0831
2026-01-25,AST013,Asia Pacific,792.24,286.575,3716.84,4795.655,0.0762
2026-01-25,AST014,Middle East,756.14,300.535,3122.565,4179.24,0.0724
2026-01-25,AST015,Africa,420.94,129.39,1605.495,2155.825,0.0743
2026-01-25,AST017,Europe,1121.48,495.63,3340.71,4957.82,0.065
2026-01-25,AST020,Africa,764.33,278.22,3120.62,4163.17,0.0788
2026-01-25,AST022,Europe,446.75,219.38,1855.225,2521.355,0.0653
2026-01-25,AST026,Americas,1006.24,400.915,2886.305,4293.46,0.0639
2026-01-25,AST030,Africa,1218.65,438.77,5020.94,6678.36,0.08
2026-01-26,AST001,Americas,641.33,221.24,2129.39,2991.96,0.0753
2026-01-26,AST007,Europe,1279.395,411.33,4254.84,5945.565,0.0766
2026-01-26,AST009,Middle East,811.06,261.35,2608.35,3680.76,0.0795
2026-01-26,AST010,Africa,597.27,234.67,1567.86,2399.8,0.0713
2026-01-26,AST012,Europe,788.63,277.105,3377.42,4443.155,0.0797
2026-01-26,AST013,Asia Pacific,1062.605,225.36,3731.84,5019.805,0.0755
2026-01-26,AST017,Europe,1311.32,375.43,3912.21,5598.96,0.0724
2026-01-26,AST021,Americas,1117.67,314.41,3866.93,5299.01,0.0736
2026-01-26,AST024,Middle East,734.03,320.95,2362.81,3417.79,0.0684
2026-01-26,AST026,Americas,995.68,408.39,3555.6,4959.67,0.0738
2026-01-26,AST029,Middle East,583.35,251.9233,2224.4233,3059.6967,0.0702
2026-01-27,AST001,Americas,633.07,205.76,1715.22,2554.05,0.0688
2026-01-27,AST002,Europe,598.12,219.74,1477.14,2295.0,0.066
2026-01-27,AST003,Asia Pacific,609.6633,180.6667,2605.9967,3396.3267,0.0759
2026-01-27,AST004,Middle East,883.15,425.61,4588.68,5897.44,0.0736
2026-01-27,AST008,Asia Pacific,634.76,162.53,1739.885,2537.175,0.0708
2026-01-27,AST010,Africa,357.37,175.19,1953.77,2486.33,0.0804
2026-01-27,AST011,Americas,1619.24,455.06,4254.225,6328.525,0.0704
2026-01-27,AST012,Europe,806.17,385.08,3232.75,4424.0,0.0752
2026-01-27,AST013,Asia Pacific,764.06,406.69,2794.48,3965.23,0.0633
2026-01-27,AST014,Middle East,965.64,261.31,2961.72,4188.67,0.0731
2026-01-27,AST015,Africa,383.9133,179.3933,1431.1533,1994.46,0.0658
2026-01-27,AST017,Europe,1122.21,283.18,4960.13,6365.52,0.0805
2026-01-27,AST018,Asia Pacific,1287.29,522.26,3928.45,5738.0,0.0766
2026-01-27,AST019,Middle East,481.46,109.98,1560.98,2152.42,0.0651
2026-01-27,AST020,Africa,913.13,270.035,2573.6,3756.765,0.0706
2026-01-27,AST021,Americas,1056.545,410.075,3273.305,4739.925,0.0669
2026-01-27,AST022,Europe,598.0033,163.2433,1930.6067,2691.8533,0.0756
2026-01-27,AST024,Middle East,651.98,186.77,2218.97,3057.72,0.0571
2026-01-27,AST025,Africa,717.53,379.77,2863.82,3961.12,0.0604
2026-01-27,AST026,Americas,1194.96,220.88,3878.53,5294.37,0.0756
2026-01-27,AST027,Europe,999.24,302.0,3425.62,4726.86,0.0562
2026-01-27,AST029,Middle East,617.375,219.71,1896.935,2734.02,0.0633
2026-01-27,AST030,Africa,1145.66,407.17,3233.05,4785.88,0.0613
2026-01-28,AST001,Americas,632.42,182.36,2253.13,3067.91,0.0803
2026-01-28,AST002,Europe,639.16,178.975,1862.465,2680.6,0.0824
2026-01-28,AST004,Middle East,1123.85,215.69,3711.18,5050.72,0.0753
2026-01-28,AST009,Middle East,681.92,277.19,2140.4,3099.51,0.063
2026-01-28,AST010,Africa,436.06,154.21,1613.21,2203.48,0.0673
2026-01-28,AST011,Americas,1261.62,452.82,4813.86,6528.3,0.0748
2026-01-28,AST012,Europe,941.745,251.28,2926.74,4119.765,0.0724
2026-01-28,AST016,Americas,637.75,192.96,2171.88,3002.59,0.0747
2026-01-28,AST017,Europe,1096.62,448.03,4152.16,5696.81,0.0736
2026-01-28,AST020,Africa,901.62,331.06,2403.19,3635.87,0.0636
2026-01-28,AST021,Americas,1146.28,515.47,3398.8,5060.55,0.0672
2026-01-28,AST022,Europe,582.07,187.56,1605.35,2374.98,0.0659
2026-01-28,AST023,Asia Pacific,631.66,331.58,2360.14,3323.38,0.068
2026-01-28,AST026,Americas,906.34,347.53,3845.97,5099.84,0.0796
2026-01-28,AST027,Europe,1133.5,285.24,4421.51,5840.25,0.0655
2026-01-28,AST029,Middle East,694.2,151.08,2513.77,3359.05,0.0772
2026-01-29,AST001,Americas,571.06,153.66,2362.17,3086.89,0.0719
2026-01-29,AST002,Europe,725.91,135.38,2048.0,2909.29,0.0833
2026-01-29,AST003,Asia Pacific,573.065,175.185,2242.005,2990.255,0.0694
2026-01-29,AST006,Americas,847.95,322.28,2397.17,3567.4,0.068
2026-01-29,AST010,Africa,608.765,131.56,1365.17,2105.495,0.066
2026-01-29,AST012,Europe,1054.6,337.96,3591.55,4984.11,0.0898
2026-01-29,AST015,Africa,403.21,123.225,1571.965,2098.4,0.0766
2026-01-29,AST017,Europe,1394.54,266.56,3690.66,5351.76,0.0672
2026-01-29,AST018,Asia Pacific,1384.07,343.1,3513.53,5240.7,0.0648
2026-01-29,AST023,Asia Pacific,692.28,287.47,2161.61,3141.36,0.062
2026-01-29,AST024,Middle East,665.72,291.365,2730.055,3687.14,0.0767
2026-01-29,AST026,Americas,995.6767,324.63,3871.5167,5191.8233,0.0762
2026-01-29,AST027,Europe,971.4,272.19,4017.47,5261.06,0.0618
2026-01-30,AST001,Americas,790.45,130.55,1798.88,2719.88,0.0662
2026-01-30,AST002,Europe,517.63,204.83,1807.245,2529.705,0.0772
2026-01-30,AST005,Africa,835.09,178.29,2462.15,3475.53,0.0731
2026-01-30,AST006,Americas,786.17,284.32,2546.58,3617.07,0.06
2026-01-30,AST008,Asia Pacific,470.94,147.81,1417.07,2035.82,0.0651
2026-01-30,AST010,Africa,525.11,140.38,1535.01,2200.5,0.0647
2026-01-30,AST012,Europe,939.21,192.42,3030.09,4161.72,0.0698
2026-01-30,AST014,Middle East,834.61,338.8,3939.16,5112.57,0.0828
2026-01-30,AST016,Americas,736.42,219.25,1921.41,2877.08,0.0674
2026-01-30,AST020,Africa,865.915,264.94,2669.61,3800.465,0.0709
2026-01-30,AST021,Americas,1152.57,266.27,2647.01,4065.85,0.061
2026-01-30,AST024,Middle East,877.72,255.26,3071.27,4204.25,0.0811
2026-01-30,AST028,Asia Pacific,1332.935,430.76,4841.525,6605.22,0.082
2026-01-31,AST003,Asia Pacific,656.38,234.46,2694.43,3585.27,0.0852
2026-01-31,AST005,Africa,616.95,323.425,2912.745,3853.12,0.0736
2026-01-31,AST006,Americas,702.72,346.45,2770.63,3819.8,0.0651
2026-01-31,AST008,Asia Pacific,444.02,153.1,1860.82,2457.94,0.0725
2026-01-31,AST010,Africa,533.81,117.785,1663.865,2315.46,0.077
2026-01-31,AST011,Americas,1308.886,454.64,3845.928,5609.454,0.0661
2026-01-31,AST012,Europe,733.61,349.2,3454.99,4537.8,0.0789
2026-01-31,AST014,Middle East,847.7,406.33,4101.24,5355.27,0.0802
2026-01-31,AST016,Americas,599.43,199.225,1837.05,2635.705,0.0667
2026-01-31,AST017,Europe,923.08,456.09,3566.07,4945.24,0.063
2026-01-31,AST018,Asia Pacific,1279.53,573.47,5211.24,7064.24,0.0832
2026-01-31,AST021,Americas,1078.64,233.58,4223.84,5536.06,0.0791
2026-01-31,AST022,Europe,633.11,168.65,2384.81,3186.57,0.0777
2026-01-31,AST023,Asia Pacific,823.72,276.56,3042.86,4143.14,0.086
2026-01-31,AST026,Americas,966.67,372.3,4350.21,5689.18,0.0831
2026-01-31,AST027,Europe,1210.03,341.02,4956.56,6507.61,0.0769
2026-01-31,AST028,Asia Pacific,1709.18,353.66,4486.32,6549.16,0.0796
2026-02-01,AST002,Europe,519.24,159.95,1735.38,2414.57,0.0704
2026-02-01,AST004,Middle East,1171.69,287.15,4441.225,5900.065,0.0829
2026-02-01,AST005,Africa,841.215,253.53,2370.85,3465.595,0.0654
2026-02-01,AST008,Asia Pacific,566.68,150.49,2031.86,2749.03,0.0783
2026-02-01,AST010,Africa,510.26,185.12,1326.49,2021.87,0.0684
2026-02-01,AST016,Americas,668.56,161.76,2642.73,3473.05,0.081
2026-02-01,AST020,Africa,798.155,338.93,2895.61,4032.695,0.072
2026-02-01,AST021,Americas,975.145,410.655,4157.675,5543.475,0.0753
2026-02-01,AST024,Middle East,908.84,254.14,2595.06,3758.04,0.0668
2026-02-01,AST026,Americas,981.7,423.83,4233.04,5638.57,0.0796
2026-02-01,AST027,Europe,1449.24,419.98,3912.66,5781.88,0.0691
2026-02-02,AST002,Europe,523.98,199.1,2131.93,2855.01,0.0882
2026-02-02,AST004,Middle East,1050.94,320.91,3930.955,5302.805,0.0688
2026-02-02,AST005,Africa,621.18,333.95,2856.63,3811.76,0.0752
2026-02-02,AST010,Africa,462.075,158.105,1731.085,2351.265,0.0724
2026-02-02,AST011,Americas,1118.23,656.13,4567.9,6342.26,0.0678
2026-02-02,AST012,Europe,683.35,291.85,3851.77,4826.97,0.0815
2026-02-02,AST013,Asia Pacific,752.485,225.845,3577.05,4555.38,0.0718
2026-02-02,AST015,Africa,345.8,193.69,1573.39,2112.88,0.0711
2026-02-02,AST016,Americas,814.46,240.16,2217.6,3272.22,0.0726
2026-02-02,AST017,Europe,1349.45,255.48,5033.93,6638.86,0.0844
2026-02-02,AST018,Asia Pacific,1454.35,287.59,4006.65,5748.59,0.0696
2026-02-02,AST020,Africa,677.35,239.38,2575.785,3492.515,0.0607
2026-02-02,AST021,Americas,1075.7267,427.0667,3579.01,5081.8033,0.0691
2026-02-02,AST022,Europe,707.26,138.16,2364.29,3209.71,0.0814
2026-02-02,AST023,Asia Pacific,598.26,195.87,2187.86,2981.99,0.0649
2026-02-02,AST025,Africa,1005.42,277.96,3599.87,4883.25,0.084
2026-02-02,AST027,Europe,1291.395,358.355,5429.98,7079.73,0.0846
2026-02-02,AST028,Asia Pacific,1491.32,575.28,5422.89,7489.49,0.0889
2026-02-02,AST029,Middle East,553.55,185.975,2387.675,3127.2,0.07
2026-02-02,AST030,Africa,1597.98,442.01,4932.25,6972.24,0.0746
2026-02-03,AST003,Asia Pacific,798.67,149.78,2269.53,3217.98,0.0739
2026-02-03,AST004,Middle East,1166.82,506.63,3693.81,5367.26,0.0724
2026-02-03,AST005,Africa,854.58,245.34,2200.01,3299.93,0.0684
2026-02-03,AST007,Europe,1208.64,368.75,3342.52,4919.91,0.0599
2026-02-03,AST009,Middle East,700.84,196.88,2174.91,3072.63,0.067
2026-02-03,AST011,Americas,1651.11,493.92,5487.62,7632.65,0.0873
2026-02-03,AST017,Europe,974.75,479.02,4133.69,5587.46,0.0726
2026-02-03,AST018,Asia Pacific,1045.91,427.33,3503.4,4976.64,0.0607
2026-02-03,AST022,Europe,657.465,216.995,1721.725,2596.185,0.0662
2026-02-03,AST023,Asia Pacific,756.03,142.2,2435.43,3333.66,0.0778
2026-02-03,AST027,Europe,1128.53,555.11,4855.48,6539.12,0.0764
2026-02-03,AST029,Middle East,697.42,208.08,2181.0,3086.5,0.0759
2026-02-04,AST001,Americas,726.48,190.12,1743.09,2659.69,0.0645
2026-02-04,AST002,Europe,527.65,245.44,1561.28,2334.37,0.0658
2026-02-04,AST003,Asia Pacific,620.17,289.75,2990.39,3900.31,0.0846
2026-02-04,AST006,Americas,916.2267,284.31,3329.92,4530.4567,0.0797
2026-02-04,AST008,Asia Pacific,522.32,181.76,1895.71,2599.79,0.0789
2026-02-04,AST009,Middle East,659.8,284.7,3008.45,3952.95,0.084
2026-02-04,AST010,Africa,609.87,108.78,1661.77,2380.42,0.0747
2026-02-04,AST015,Africa,315.535,131.995,1537.585,1985.115,0.0679
2026-02-04,AST016,Americas,667.365,237.0,2637.69,3542.055,0.0819
2026-02-04,AST017,Europe,1292.55,459.87,4245.25,5997.67,0.0711
2026-02-04,AST018,Asia Pacific,1304.6,362.21,4359.44,6026.25,0.0698
2026-02-04,AST020,Africa,1091.84,401.27,2781.3,4274.41,0.0742
2026-02-04,AST022,Europe,701.21,223.11,1664.72,2589.04,0.063
2026-02-04,AST023,Asia Pacific,738.18,245.8,2877.78,3861.76,0.0755
2026-02-04,AST024,Middle East,731.56,200.24,2506.47,3438.27,0.0671
2026-02-04,AST025,Africa,906.54,380.69,2829.87,4117.1,0.0701
2026-02-04,AST026,Americas,865.47,314.68,3196.02,4376.17,0.0652
2026-02-04,AST028,Asia Pacific,1338.72,465.4825,4308.645,6112.8475,0.0731
2026-02-04,AST029,Middle East,538.2,263.83,2294.75,3096.78,0.0681
2026-02-04,AST030,Africa,1479.24,600.62,3860.28,5940.14,0.0678
2026-02-05,AST002,Europe,738.67,240.6,1819.58,2798.85,0.0808
2026-02-05,AST003,Asia Pacific,775.38,235.94,2702.195,3713.515,0.0796
2026-02-05,AST006,Americas,814.32,308.72,2982.76,4105.8,0.0724
2026-02-05,AST010,Africa,600.57,156.07,2112.23,2868.87,0.0878
2026-02-05,AST013,Asia Pacific,775.76,403.93,3778.4,4958.09,0.0781
2026-02-05,AST014,Middle East,1047.27,348.68,3769.41,5165.36,0.084
2026-02-05,AST017,Europe,873.59,512.01,4917.55,6303.15,0.0816
2026-02-05,AST018,Asia Pacific,1101.385,449.565,4006.82,5557.77,0.068
2026-02-05,AST020,Africa,1058.9,317.33,3614.71,4990.94,0.0833
2026-02-05,AST021,Americas,1062.28,352.29,4045.48,5460.05,0.0758
2026-02-05,AST022,Europe,473.66,224.7,1902.24,2600.6,0.0697
