date,asset_id,region,segment,revenue_usd,cost_usd,margin_usd,margin_pct,revenue_per_boe_usd
2026-07-29,AST014,Middle East,Integrated Gas,4681152.65,2304238.91,2376913.74,50.78,77.32
2026-07-29,AST016,Americas,Upstream Oil,3652368.82,2097413.4,1554955.42,42.57,83.89
2026-07-29,AST017,Europe,Integrated Gas,6331839.41,3053364.51,3278474.9,51.78,86.36
2026-07-29,AST019,Middle East,Upstream Oil,2389574.7,1203928.13,1185646.57,49.62,77.31
2026-07-29,AST020,Africa,Integrated Gas,4978701.07,2741311.63,2237389.44,44.94,83.07
2026-07-29,AST021,Americas,Upstream Gas,5862247.02,3002299.84,2859947.18,48.79,83.9
2026-07-29,AST022,Europe,Upstream Oil,3322192.65,1714380.79,1607811.86,48.4,86.36
2026-07-29,AST025,Africa,Upstream Oil,5104140.54,2347627.83,2756512.71,54.01,83.07
2026-07-29,AST026,Americas,Integrated Gas,5714256.24,2870081.24,2844175.0,49.77,83.9
2026-07-29,AST029,Middle East,Integrated Gas,3497962.54,1398674.11,2099288.43,60.01,77.31
2026-07-30,AST004,Middle East,Upstream Oil,5418127.25,2179230.39,3238896.86,59.78,74.89
2026-07-30,AST005,Africa,Integrated Gas,4231260.95,1982924.63,2248336.32,53.14,80.47
2026-07-30,AST006,Americas,Upstream Gas,4715715.1,2086385.97,2629329.13,55.76,81.26
2026-07-30,AST009,Middle East,Upstream Gas,3292867.06,1665755.58,1627111.48,49.41,74.89
2026-07-30,AST012,Europe,Upstream Gas,4760971.65,1897902.81,2863068.84,60.14,83.65
2026-07-30,AST013,Asia Pacific,Upstream Oil,5048285.57,2863228.64,2185056.93,43.28,78.87
2026-07-30,AST015,Africa,Upstream Gas,2256849.53,960689.03,1296160.5,57.43,80.47
2026-07-30,AST017,Europe,Integrated Gas,6048064.4,3039426.04,3008638.36,49.75,83.65
2026-07-30,AST018,Asia Pacific,Upstream Gas,6412202.1,3471941.6,2940260.51,45.85,78.87
2026-07-30,AST020,Africa,Integrated Gas,4551357.49,1920838.13,2630519.36,57.8,80.47
2026-07-30,AST021,Americas,Upstream Gas,5798468.64,2558731.99,3239736.65,55.87,81.26
2026-07-30,AST022,Europe,Upstream Oil,2892988.99,1629341.03,1263647.96,43.68,83.65
2026-07-30,AST025,Africa,Upstream Oil,5046388.62,2696878.74,2349509.88,46.56,80.47
2026-07-30,AST027,Europe,Upstream Gas,6697466.52,2854163.2,3843303.32,57.38,83.65
2026-07-30,AST029,Middle East,Integrated Gas,3155893.62,1590327.0,1565566.62,49.61,74.89
2026-07-31,AST001,Americas,Upstream Oil,3238199.68,1758260.5,1479939.18,45.7,83.57
2026-07-31,AST002,Europe,Integrated Gas,2828637.35,1694284.41,1134352.94,40.1,86.03
2026-07-31,AST003,Asia Pacific,Upstream Gas,3327890.91,1733342.97,1594547.94,47.91,81.11
2026-07-31,AST004,Middle East,Upstream Oil,5868482.04,2972152.41,2896329.63,49.35,77.01
2026-07-31,AST006,Americas,Upstream Gas,4589420.38,2277303.91,2312116.47,50.38,83.57
2026-07-31,AST007,Europe,Upstream Oil,6709980.97,2687531.83,4022449.14,59.95,86.03
2026-07-31,AST008,Asia Pacific,Integrated Gas,2612494.54,1156636.09,1455858.45,55.73,81.11
2026-07-31,AST011,Americas,Integrated Gas,6840507.75,3291820.32,3548687.43,51.88,83.57
2026-07-31,AST012,Europe,Upstream Gas,4654807.89,2028354.87,2626453.02,56.42,86.03
2026-07-31,AST014,Middle East,Integrated Gas,4853665.92,2423691.34,2429974.58,50.06,77.01
2026-07-31,AST015,Africa,Upstream Gas,2438290.88,1004866.87,1433424.0,58.79,82.75
2026-07-31,AST018,Asia Pacific,Upstream Gas,6480096.04,2710143.92,3769952.12,58.18,81.11
2026-07-31,AST020,Africa,Integrated Gas,4944436.17,2317746.34,2626689.83,53.12,82.75
2026-07-31,AST022,Europe,Upstream Oil,3450436.89,1686210.33,1764226.56,51.13,86.03
2026-07-31,AST024,Middle East,Upstream Gas,3687619.59,2001069.83,1686549.77,45.74,77.01
2026-07-31,AST026,Americas,Integrated Gas,5711161.69,2054258.48,3656903.21,64.03,83.57
2026-07-31,AST027,Europe,Upstream Gas,7015030.94,3416292.2,3598738.74,51.3,86.03
2026-07-31,AST028,Asia Pacific,Upstream Oil,7102336.78,4590916.68,2511420.1,35.36,81.11
2026-07-31,AST030,Africa,Upstream Gas,6725201.11,2620541.87,4104659.24,61.03,82.75
2026-08-01,AST001,Americas,Upstream Oil,3318001.4,1663151.59,1654849.82,49.87,84.94
2026-08-01,AST002,Europe,Integrated Gas,3030139.09,1654174.34,1375964.75,45.41,87.43
2026-08-01,AST003,Asia Pacific,Upstream Gas,3725094.28,1930189.9,1794904.38,48.18,82.44
2026-08-01,AST004,Middle East,Upstream Oil,5959610.58,3046053.54,2913557.04,48.89,78.27
2026-08-01,AST008,Asia Pacific,Integrated Gas,2622206.86,1111262.48,1510944.38,57.62,82.44
2026-08-01,AST010,Africa,Upstream Oil,2496252.24,1162967.58,1333284.66,53.41,84.1
2026-08-01,AST013,Asia Pacific,Upstream Oil,5407062.51,2622553.56,2784508.95,51.5,82.44
2026-08-01,AST015,Africa,Upstream Gas,2367575.11,1168211.54,1199363.57,50.66,84.1
2026-08-01,AST020,Africa,Integrated Gas,4960713.66,2399970.86,2560742.8,51.62,84.1
2026-08-01,AST021,Americas,Upstream Gas,5892733.12,2386942.13,3505790.99,59.49,84.94
2026-08-01,AST022,Europe,Upstream Oil,3075123.63,1384889.91,1690233.72,54.96,87.43
2026-08-01,AST027,Europe,Upstream Gas,6874415.22,2666837.87,4207577.36,61.21,87.43
2026-08-01,AST028,Asia Pacific,Upstream Oil,5906550.11,3086178.79,2820371.32,47.75,82.44
2026-08-02,AST004,Middle East,Upstream Oil,5382373.46,2813083.65,2569289.81,47.74,77.47
2026-08-02,AST007,Europe,Upstream Oil,6369683.17,3082763.0,3286920.17,51.6,86.53
2026-08-02,AST009,Middle East,Upstream Gas,3483619.04,1578670.31,1904948.73,54.68,77.47
2026-08-02,AST010,Africa,Upstream Oil,2562840.37,1279042.06,1283798.3,50.09,83.23
2026-08-02,AST011,Americas,Integrated Gas,7215808.06,3643789.93,3572018.13,49.5,84.06
2026-08-02,AST013,Asia Pacific,Upstream Oil,5029444.39,2614327.74,2415116.65,48.02,81.59
2026-08-02,AST014,Middle East,Integrated Gas,4705893.94,2215071.34,2490822.6,52.93,77.47
2026-08-02,AST015,Africa,Upstream Gas,2380578.49,923628.75,1456949.74,61.2,83.23
2026-08-02,AST016,Americas,Upstream Oil,3296720.58,1557312.14,1739408.44,52.76,84.06
2026-08-02,AST020,Africa,Integrated Gas,4828160.44,2071887.2,2756273.24,57.09,83.23
2026-08-02,AST023,Asia Pacific,Integrated Gas,3909922.67,1610851.47,2299071.2,58.8,81.59
2026-08-02,AST024,Middle East,Upstream Gas,3891435.64,1863956.16,2027479.48,52.1,77.47
2026-08-02,AST026,Americas,Integrated Gas,5756305.54,2348927.44,3407378.1,59.19,84.06
2026-08-03,AST001,Americas,Upstream Oil,3359643.44,1752137.51,1607505.93,47.85,85.23
2026-08-03,AST005,Africa,Integrated Gas,4461826.58,2279553.98,2182272.6,48.91,84.4
2026-08-03,AST006,Americas,Upstream Gas,4673951.16,1992297.54,2681653.62,57.37,85.23
2026-08-03,AST008,Asia Pacific,Integrated Gas,2729119.32,1357013.25,1372106.07,50.28,82.72
2026-08-03,AST009,Middle East,Upstream Gas,3291840.36,1399646.64,1892193.71,57.48,78.55
2026-08-03,AST010,Africa,Upstream Oil,2471018.77,1207648.51,1263370.26,51.13,84.4
2026-08-03,AST011,Americas,Integrated Gas,6882163.71,3771672.78,3110490.93,45.2,85.23
2026-08-03,AST013,Asia Pacific,Upstream Oil,5226734.4,2386996.91,2839737.49,54.33,82.72
2026-08-03,AST015,Africa,Upstream Gas,2394049.99,1140078.29,1253971.7,52.38,84.4
2026-08-03,AST017,Europe,Integrated Gas,6915684.64,3344660.31,3571024.33,51.64,87.74
2026-08-03,AST018,Asia Pacific,Upstream Gas,7027355.06,3249241.53,3778113.52,53.76,82.72
2026-08-03,AST020,Africa,Integrated Gas,4649522.4,1906526.27,2742996.13,59.0,84.4
2026-08-03,AST021,Americas,Upstream Gas,6198609.48,3207795.73,2990813.75,48.25,85.23
2026-08-03,AST024,Middle East,Upstream Gas,3560901.04,1900088.42,1660812.62,46.64,78.55
2026-08-03,AST029,Middle East,Integrated Gas,2940541.58,1153243.69,1787297.89,60.78,78.55
2026-08-03,AST030,Africa,Upstream Gas,6916303.82,2781082.44,4135221.38,59.79,84.4
2026-08-04,AST001,Americas,Upstream Oil,2887060.86,1570044.54,1317016.32,45.62,76.68
2026-08-04,AST002,Europe,Integrated Gas,2622590.4,1508793.75,1113796.65,42.47,78.94
2026-08-04,AST004,Middle East,Upstream Oil,5413755.4,2981508.98,2432246.42,44.93,70.67
2026-08-04,AST005,Africa,Integrated Gas,3579197.26,1868646.79,1710550.47,47.79,75.93
2026-08-04,AST006,Americas,Upstream Gas,4299189.35,1647908.24,2651281.11,61.67,76.68
2026-08-04,AST012,Europe,Upstream Gas,4142481.9,1753756.72,2388725.18,57.66,78.94
2026-08-04,AST013,Asia Pacific,Upstream Oil,4465133.79,2269753.95,2195379.84,49.17,74.43
2026-08-04,AST014,Middle East,Integrated Gas,4172521.58,2183841.33,1988680.25,47.66,70.67
2026-08-04,AST016,Americas,Upstream Oil,3101391.52,1626227.29,1475164.23,47.56,76.68
2026-08-04,AST019,Middle East,Upstream Oil,2144651.22,1302241.91,842409.3,39.28,70.67
2026-08-04,AST025,Africa,Upstream Oil,3945492.26,1608455.01,2337037.25,59.23,75.93
2026-08-04,AST028,Asia Pacific,Upstream Oil,6069694.14,3266186.46,2803507.68,46.19,74.43
2026-08-04,AST030,Africa,Upstream Gas,6255413.55,3520923.86,2734489.69,43.71,75.93
2026-08-05,AST001,Americas,Upstream Oil,3779872.59,1808217.26,1971655.33,52.16,86.25
2026-08-05,AST002,Europe,Integrated Gas,2992066.81,1367585.11,1624481.7,54.29,88.79
2026-08-05,AST003,Asia Pacific,Upstream Gas,3767148.0,1747455.5,2019692.5,53.61,83.71
2026-08-05,AST004,Middle East,Upstream Oil,5960526.16,2540894.94,3419631.22,57.37,79.49
2026-08-05,AST009,Middle East,Upstream Gas,3431268.92,1709155.13,1722113.79,50.19,79.49
2026-08-05,AST010,Africa,Upstream Oil,2818897.23,1127029.41,1691867.82,60.02,85.41
2026-08-05,AST011,Americas,Integrated Gas,6958056.81,3063328.21,3894728.6,55.97,86.25
2026-08-05,AST012,Europe,Upstream Gas,5183798.59,2008166.52,3175632.07,61.26,88.79
2026-08-05,AST013,Asia Pacific,Upstream Oil,5049568.89,2356807.31,2692761.58,53.33,83.71
2026-08-05,AST014,Middle East,Integrated Gas,4618557.27,2074368.13,2544189.14,55.09,79.49
2026-08-05,AST016,Americas,Upstream Oil,3406663.65,1884902.24,1521761.41,44.67,86.25
2026-08-05,AST017,Europe,Integrated Gas,6641963.92,3117774.96,3524188.96,53.06,88.79
2026-08-05,AST020,Africa,Integrated Gas,4925725.28,2629552.84,2296172.44,46.62,85.41
2026-08-05,AST021,Americas,Upstream Gas,5821050.36,2861662.44,2959387.91,50.84,86.25
2026-08-05,AST022,Europe,Upstream Oil,3017016.24,1413277.54,1603738.7,53.16,88.79
2026-08-05,AST025,Africa,Upstream Oil,4861884.59,2289113.57,2572771.02,52.92,85.41
2026-08-05,AST029,Middle East,Integrated Gas,3594812.18,1845384.39,1749427.8,48.67,79.49
2026-08-05,AST030,Africa,Upstream Gas,6934080.66,3044401.55,3889679.11,56.1,85.41
2026-08-06,AST006,Americas,Upstream Gas,4039724.94,2144387.41,1895337.53,46.92,74.14
2026-08-06,AST008,Asia Pacific,Integrated Gas,2589484.21,1498990.89,1090493.32,42.11,71.96
2026-08-06,AST010,Africa,Upstream Oil,2031298.79,1339885.29,691413.5,34.04,73.42
2026-08-06,AST011,Americas,Integrated Gas,5774319.14,3179382.99,2594936.15,44.94,74.14
2026-08-06,AST012,Europe,Upstream Gas,4104464.47,1899940.68,2204523.79,53.71,76.32
2026-08-06,AST013,Asia Pacific,Upstream Oil,4571671.82,2367753.67,2203918.15,48.21,71.96
2026-08-06,AST014,Middle East,Integrated Gas,4216216.26,1802533.1,2413683.16,57.25,68.33
2026-08-06,AST015,Africa,Upstream Gas,2049506.18,1145269.34,904236.84,44.12,73.42
2026-08-06,AST016,Americas,Upstream Oil,3111988.29,1516967.4,1595020.89,51.25,74.14
2026-08-06,AST017,Europe,Integrated Gas,5686404.22,2366465.64,3319938.58,58.38,76.32
2026-08-06,AST019,Middle East,Upstream Oil,1793147.45,1227582.31,565565.14,31.54,68.33
2026-08-06,AST022,Europe,Upstream Oil,2708451.21,1687118.24,1021332.97,37.71,76.32
2026-08-06,AST026,Americas,Integrated Gas,5365712.66,2271511.83,3094200.83,57.67,74.14
2026-08-06,AST028,Asia Pacific,Upstream Oil,6018705.83,3446004.7,2572701.13,42.75,71.96
2026-08-06,AST029,Middle East,Integrated Gas,3151315.03,1954677.96,1196637.07,37.97,68.33
2026-08-07,AST001,Americas,Upstream Oil,3334421.39,1724658.25,1609763.14,48.28,82.79
2026-08-07,AST002,Europe,Integrated Gas,2663816.77,1571354.09,1092462.68,41.01,85.23
2026-08-07,AST003,Asia Pacific,Upstream Gas,3629021.0,1772600.86,1856420.15,51.15,80.36
2026-08-07,AST005,Africa,Integrated Gas,4144584.84,1693177.74,2451407.1,59.15,81.98
2026-08-07,AST007,Europe,Upstream Oil,6358216.56,2360479.76,3997736.8,62.88,85.23
2026-08-07,AST017,Europe,Integrated Gas,6268556.18,2899991.99,3368564.19,53.74,85.23
2026-08-07,AST023,Asia Pacific,Integrated Gas,3235546.59,1490506.53,1745040.06,53.93,80.36
2026-08-07,AST024,Middle East,Upstream Gas,3586929.9,1576199.67,2010730.23,56.06,76.3
2026-08-07,AST025,Africa,Upstream Oil,4958553.81,2247913.4,2710640.41,54.67,81.98
2026-08-07,AST026,Americas,Integrated Gas,5472395.36,2164207.11,3308188.25,60.45,82.79
2026-08-07,AST028,Asia Pacific,Upstream Oil,6491102.4,3960858.72,2530243.69,38.98,80.36
2026-08-07,AST030,Africa,Upstream Gas,6188142.68,2811169.46,3376973.22,54.57,81.98
2026-08-08,AST002,Europe,Integrated Gas,2747264.62,1291140.35,1456124.27,53.0,82.62
2026-08-08,AST004,Middle East,Upstream Oil,5947963.06,2434208.31,3513754.75,59.07,73.97
2026-08-08,AST005,Africa,Integrated Gas,4157237.94,1678590.22,2478647.72,59.62,79.48
2026-08-08,AST007,Europe,Upstream Oil,6547055.21,3041868.89,3505186.32,53.54,82.62
2026-08-08,AST008,Asia Pacific,Integrated Gas,2801551.28,1512092.8,1289458.48,46.03,77.9
2026-08-08,AST011,Americas,Integrated Gas,6891770.92,4043841.79,2847929.13,41.32,80.26
2026-08-08,AST018,Asia Pacific,Upstream Gas,6343805.24,3012938.54,3330866.7,52.51,77.9
2026-08-08,AST019,Middle East,Upstream Oil,2135325.54,1416895.19,718430.35,33.65,73.97
2026-08-08,AST020,Africa,Integrated Gas,4295567.49,2198715.45,2096852.04,48.81,79.48
2026-08-08,AST022,Europe,Upstream Oil,3126717.64,1552582.68,1574134.95,50.34,82.62
2026-08-08,AST025,Africa,Upstream Oil,5012449.13,2598471.56,2413977.57,48.16,79.48
2026-08-08,AST027,Europe,Upstream Gas,6533367.09,2835617.08,3697750.01,56.6,82.62
2026-08-08,AST028,Asia Pacific,Upstream Oil,6737449.6,3990672.13,2746777.47,40.77,77.9
2026-08-08,AST029,Middle East,Integrated Gas,3149065.21,1276370.73,1872694.48,59.47,73.97
2026-08-09,AST001,Americas,Upstream Oil,2772035.62,1465316.11,1306719.51,47.14,72.53
2026-08-09,AST002,Europe,Integrated Gas,2313174.53,1397865.52,915309.01,39.57,74.67
2026-08-09,AST005,Africa,Integrated Gas,3239634.36,1568527.18,1671107.18,51.58,71.82
2026-08-09,AST007,Europe,Upstream Oil,5685479.16,2851756.04,2833723.13,49.84,74.67
2026-08-09,AST009,Middle East,Upstream Gas,3121152.3,1514700.03,1606452.27,51.47,66.84
2026-08-09,AST012,Europe,Upstream Gas,3823172.26,2349083.51,1474088.75,38.56,74.67
2026-08-09,AST013,Asia Pacific,Upstream Oil,4357762.31,2584698.6,1773063.71,40.69,70.4
2026-08-09,AST016,Americas,Upstream Oil,3110108.2,2055607.28,1054500.92,33.91,72.53
2026-08-09,AST017,Europe,Integrated Gas,5453145.01,2858463.99,2594681.02,47.58,74.67
2026-08-09,AST018,Asia Pacific,Upstream Gas,5429057.57,3050472.12,2378585.46,43.81,70.4
2026-08-09,AST021,Americas,Upstream Gas,4861579.5,3109766.55,1751812.95,36.03,72.53
2026-08-09,AST022,Europe,Upstream Oil,2734399.94,1345933.52,1388466.42,50.78,74.67
2026-08-09,AST023,Asia Pacific,Integrated Gas,3337189.46,1629942.25,1707247.2,51.16,70.4
2026-08-09,AST024,Middle East,Upstream Gas,3186424.88,2057981.34,1128443.54,35.41,66.84
2026-08-09,AST025,Africa,Upstream Oil,3991888.56,2083255.03,1908633.53,47.81,71.82
2026-08-09,AST026,Americas,Integrated Gas,4509326.87,1903937.82,2605389.05,57.78,72.53
2026-08-09,AST027,Europe,Upstream Gas,6407718.54,2969634.74,3438083.8,53.66,74.67
2026-08-09,AST028,Asia Pacific,Upstream Oil,5338653.65,3536778.57,1801875.08,33.75,70.4
2026-08-09,AST029,Middle East,Integrated Gas,2845790.91,1273299.15,1572491.76,55.26,66.84
2026-08-10,AST001,Americas,Upstream Oil,3091796.22,1714717.77,1377078.45,44.54,80.11
2026-08-10,AST002,Europe,Integrated Gas,2374224.93,1350305.42,1023919.51,43.13,82.47
2026-08-10,AST003,Asia Pacific,Upstream Gas,3360437.18,1649456.16,1710981.02,50.92,77.75
2026-08-10,AST005,Africa,Integrated Gas,3551993.1,1728866.76,1823126.34,51.33,79.33
2026-08-10,AST007,Europe,Upstream Oil,6175871.16,2587053.65,3588817.51,58.11,82.47
2026-08-10,AST008,Asia Pacific,Integrated Gas,2794578.08,1576100.43,1218477.65,43.6,77.75
2026-08-10,AST009,Middle East,Upstream Gas,3212091.22,1585975.57,1626115.65,50.62,73.83
2026-08-10,AST010,Africa,Upstream Oil,2280843.23,1265631.98,1015211.25,44.51,79.33
2026-08-10,AST011,Americas,Integrated Gas,6944725.14,3046161.93,3898563.21,56.14,80.11
2026-08-10,AST012,Europe,Upstream Gas,4883283.41,2602737.64,2280545.77,46.7,82.47
2026-08-10,AST013,Asia Pacific,Upstream Oil,5353559.72,2210750.77,3142808.95,58.71,77.75
2026-08-10,AST014,Middle East,Integrated Gas,4430689.59,2262342.64,2168346.95,48.94,73.83
2026-08-10,AST016,Americas,Upstream Oil,3442761.63,1646643.69,1796117.94,52.17,80.11
2026-08-10,AST019,Middle East,Upstream Oil,2282380.26,1520277.84,762102.42,33.39,73.83
2026-08-10,AST025,Africa,Upstream Oil,4682419.71,2245099.24,2437320.47,52.05,79.33
2026-08-10,AST026,Americas,Integrated Gas,5280303.11,2464854.39,2815448.72,53.32,80.11
2026-08-10,AST028,Asia Pacific,Upstream Oil,5804303.14,3962269.77,1842033.37,31.74,77.75
2026-08-10,AST029,Middle East,Integrated Gas,3017703.15,1383799.63,1633903.52,54.14,73.83
2026-08-10,AST030,Africa,Upstream Gas,6192220.05,3098190.9,3094029.15,49.97,79.33
2026-08-11,AST001,Americas,Upstream Oil,3357308.9,1969348.58,1387960.32,41.34,80.18
2026-08-11,AST002,Europe,Integrated Gas,2729655.6,1504264.02,1225391.58,44.89,82.54
2026-08-11,AST003,Asia Pacific,Upstream Gas,3234478.02,1519127.78,1715350.24,53.03,77.82
2026-08-11,AST004,Middle East,Upstream Oil,5144975.76,2843351.47,2301624.29,44.74,73.89
2026-08-11,AST005,Africa,Integrated Gas,4141618.16,1657509.59,2484108.57,59.98,79.4
2026-08-11,AST010,Africa,Upstream Oil,2455919.87,1188820.41,1267099.46,51.59,79.4
2026-08-11,AST011,Americas,Integrated Gas,6537294.86,3325764.56,3211530.3,49.13,80.18
2026-08-11,AST012,Europe,Upstream Gas,4024509.7,2024602.41,1999907.29,49.69,82.54
2026-08-11,AST013,Asia Pacific,Upstream Oil,4933646.14,2682831.29,2250814.85,45.62,77.82
2026-08-11,AST017,Europe,Integrated Gas,6733488.91,3415493.73,3317995.18,49.28,82.54
2026-08-11,AST020,Africa,Integrated Gas,4134472.51,2341443.65,1793028.86,43.37,79.4
2026-08-11,AST022,Europe,Upstream Oil,3000821.78,1492272.98,1508548.81,50.27,82.54
2026-08-11,AST023,Asia Pacific,Integrated Gas,3368918.81,1303470.57,2065448.24,61.31,77.82
2026-08-11,AST025,Africa,Upstream Oil,4447451.94,1870080.49,2577371.45,57.95,79.4
2026-08-11,AST026,Americas,Integrated Gas,5469789.14,2443623.03,3026166.11,55.33,80.18
2026-08-11,AST027,Europe,Upstream Gas,6734561.94,3051876.19,3682685.74,54.68,82.54
2026-08-11,AST030,Africa,Upstream Gas,6572726.74,2641434.18,3931292.56,59.81,79.4
2026-08-12,AST001,Americas,Upstream Oil,3175402.15,2178948.21,996453.94,31.38,77.81
2026-08-12,AST002,Europe,Integrated Gas,2514531.11,1412844.76,1101686.35,43.81,80.09
2026-08-12,AST005,Africa,Integrated Gas,3723517.04,1575466.04,2148051.01,57.69,77.04
2026-08-12,AST006,Americas,Upstream Gas,4726897.68,2333731.82,2393165.86,50.63,77.81
2026-08-12,AST009,Middle East,Upstream Gas,3137947.14,1283463.72,1854483.42,59.1,71.7
2026-08-12,AST010,Africa,Upstream Oil,2391177.38,1446940.24,944237.14,39.49,77.04
2026-08-12,AST012,Europe,Upstream Gas,4668438.98,2066904.93,2601534.05,55.73,80.09
2026-08-12,AST016,Americas,Upstream Oil,3189407.16,1563635.52,1625771.64,50.97,77.81
2026-08-12,AST017,Europe,Integrated Gas,6156064.88,3044103.0,3111961.89,50.55,80.09
2026-08-12,AST020,Africa,Integrated Gas,4621643.49,2630569.57,1991073.92,43.08,77.04
2026-08-12,AST021,Americas,Upstream Gas,4765593.0,2536156.0,2229437.0,46.78,77.81
2026-08-12,AST028,Asia Pacific,Upstream Oil,6050891.17,4175342.57,1875548.6,31.0,75.52
2026-08-13,AST001,Americas,Upstream Oil,2867628.02,1854409.52,1013218.5,35.33,80.45
2026-08-13,AST004,Middle East,Upstream Oil,5645148.64,2364068.1,3281080.54,58.12,74.14
2026-08-13,AST006,Americas,Upstream Gas,4477219.6,2311678.77,2165540.83,48.37,80.45
2026-08-13,AST007,Europe,Upstream Oil,5760921.13,3008940.52,2751980.61,47.77,82.81
2026-08-13,AST010,Africa,Upstream Oil,2366381.17,1260001.73,1106379.44,46.75,79.66
2026-08-13,AST011,Americas,Integrated Gas,6598778.44,3768261.83,2830516.61,42.89,80.45
2026-08-13,AST012,Europe,Upstream Gas,4312844.27,2388800.78,1924043.49,44.61,82.81
2026-08-13,AST013,Asia Pacific,Upstream Oil,4922167.07,2186307.29,2735859.78,55.58,78.08
2026-08-13,AST016,Americas,Upstream Oil,3300837.27,1701251.8,1599585.47,48.46,80.45
2026-08-13,AST017,Europe,Integrated Gas,6000003.7,2846681.96,3153321.74,52.56,82.81
2026-08-13,AST018,Asia Pacific,Upstream Gas,6130319.03,3647399.47,2482919.56,40.5,78.08
2026-08-13,AST019,Middle East,Upstream Oil,2356099.28,1444769.19,911330.09,38.68,74.14
2026-08-13,AST020,Africa,Integrated Gas,4190366.25,2359968.63,1830397.62,43.68,79.66
2026-08-13,AST022,Europe,Upstream Oil,2909459.09,1559275.13,1350183.96,46.41,82.81
2026-08-13,AST023,Asia Pacific,Integrated Gas,3558867.57,1329278.54,2229589.03,62.65,78.08
2026-08-13,AST024,Middle East,Upstream Gas,3639943.56,1921102.02,1718841.55,47.22,74.14
2026-08-13,AST025,Africa,Upstream Oil,4532022.42,2138615.37,2393407.05,52.81,79.66
2026-08-13,AST028,Asia Pacific,Upstream Oil,6188489.59,3980602.18,2207887.41,35.68,78.08
2026-08-13,AST029,Middle East,Integrated Gas,2770084.76,1650438.13,1119646.63,40.42,74.14
2026-08-14,AST002,Europe,Integrated Gas,2733688.44,1450136.35,1283552.09,46.95,80.96
2026-08-14,AST003,Asia Pacific,Upstream Gas,3141777.97,1509772.37,1632005.6,51.95,76.33
2026-08-14,AST004,Middle East,Upstream Oil,5773786.16,2876702.42,2897083.74,50.18,72.47
2026-08-14,AST005,Africa,Integrated Gas,3834445.92,2007955.13,1826490.78,47.63,77.87
2026-08-14,AST007,Europe,Upstream Oil,6372777.6,3268613.87,3104163.73,48.71,80.96
2026-08-14,AST008,Asia Pacific,Integrated Gas,2586026.52,1417654.77,1168371.75,45.18,76.33
2026-08-14,AST010,Africa,Upstream Oil,2265890.36,1258679.36,1007211.0,44.45,77.87
2026-08-14,AST014,Middle East,Integrated Gas,4400258.91,2368093.85,2032165.06,46.18,72.47
2026-08-14,AST016,Americas,Upstream Oil,3617689.28,1812258.98,1805430.3,49.91,78.64
2026-08-14,AST017,Europe,Integrated Gas,6239201.85,3121210.02,3117991.82,49.97,80.96
2026-08-14,AST020,Africa,Integrated Gas,4328122.09,2020144.16,2307977.94,53.33,77.87
2026-08-14,AST022,Europe,Upstream Oil,3042531.76,1814395.83,1228135.93,40.37,80.95
2026-08-14,AST023,Asia Pacific,Integrated Gas,3170859.32,1855667.12,1315192.2,41.48,76.33
2026-08-14,AST026,Americas,Integrated Gas,5269407.21,2584614.32,2684792.89,50.95,78.64
2026-08-14,AST029,Middle East,Integrated Gas,3279231.08,1556191.11,1723039.96,52.54,72.47
2026-08-14,AST030,Africa,Upstream Gas,6352093.21,3012153.0,3339940.21,52.58,77.87
2026-08-15,AST001,Americas,Upstream Oil,3055537.87,2080075.7,975462.17,31.92,77.84
2026-08-15,AST004,Middle East,Upstream Oil,5281869.91,2756301.82,2525568.1,47.82,71.73
2026-08-15,AST007,Europe,Upstream Oil,6006287.61,2988924.6,3017363.01,50.24,80.13
2026-08-15,AST008,Asia Pacific,Integrated Gas,2580077.73,1566296.25,1013781.48,39.29,75.55
2026-08-15,AST009,Middle East,Upstream Gas,3487508.93,1794871.67,1692637.26,48.53,71.73
2026-08-15,AST010,Africa,Upstream Oil,2416549.98,1048049.74,1368500.24,56.63,77.07
2026-08-15,AST011,Americas,Integrated Gas,6150421.93,3134475.67,3015946.26,49.04,77.84
2026-08-15,AST014,Middle East,Integrated Gas,4424392.75,2249179.45,2175213.3,49.16,71.73
2026-08-15,AST015,Africa,Upstream Gas,2209762.85,1041543.99,1168218.86,52.87,77.07
2026-08-15,AST016,Americas,Upstream Oil,3222574.35,1503687.86,1718886.49,53.34,77.84
2026-08-15,AST018,Asia Pacific,Upstream Gas,6449212.21,3462162.91,2987049.3,46.32,75.55
2026-08-15,AST019,Middle East,Upstream Oil,2242969.15,1320195.89,922773.26,41.14,71.73
2026-08-15,AST020,Africa,Integrated Gas,4272894.13,2483797.42,1789096.72,41.87,77.07
2026-08-15,AST022,Europe,Upstream Oil,2991886.17,1364259.99,1627626.18,54.4,80.13
2026-08-15,AST025,Africa,Upstream Oil,4937688.15,2875400.91,2062287.24,41.77,77.07
2026-08-15,AST026,Americas,Integrated Gas,5459898.09,2616597.95,2843300.14,52.08,77.84
2026-08-15,AST030,Africa,Upstream Gas,6435835.07,3035104.36,3400730.71,52.84,77.07
2026-08-16,AST001,Americas,Upstream Oil,2968842.23,2005945.71,962896.52,32.43,72.86
2026-08-16,AST007,Europe,Upstream Oil,5351657.04,2956477.58,2395179.46,44.76,75.0
