date,asset_id,production_boe_d,production_status
2026-05-28,AST009,49112.5,Normal
2026-05-28,AST010,32392.33,Low
2026-05-28,AST011,88059.5,High
2026-05-28,AST013,67165.5,Normal
2026-05-28,AST016,44958.0,Low
2026-05-28,AST017,79488.0,High
2026-05-28,AST018,90851.0,High
2026-05-28,AST019,29808.0,Low
2026-05-28,AST020,58005.0,Normal
2026-05-28,AST022,34488.0,Low
2026-05-28,AST023,47509.0,Normal
2026-05-28,AST024,48058.0,Normal
2026-05-28,AST025,63817.5,Normal
2026-05-28,AST028,81787.0,High
2026-05-29,AST002,34221.0,Low
2026-05-29,AST003,44538.0,Low
2026-05-29,AST004,75983.0,High
2026-05-29,AST005,52903.0,Normal
2026-05-29,AST006,63146.0,Normal
2026-05-29,AST007,80453.0,High
2026-05-29,AST008,39282.0,Low
2026-05-29,AST010,30046.0,Low
2026-05-29,AST011,88940.5,High
2026-05-29,AST012,60355.0,Normal
2026-05-29,AST013,65942.5,Normal
2026-05-29,AST015,30014.0,Low
2026-05-29,AST016,37505.0,Low
2026-05-29,AST018,88924.0,High
2026-05-29,AST022,38714.5,Low
2026-05-29,AST023,48540.5,Normal
2026-05-29,AST025,62306.0,Normal
2026-05-29,AST027,82704.0,High
2026-05-29,AST028,79772.0,High
2026-05-30,AST002,33377.0,Low
2026-05-30,AST003,46196.5,Low
2026-05-30,AST004,73888.0,High
2026-05-30,AST005,55103.0,Normal
2026-05-30,AST007,83757.0,High
2026-05-30,AST009,47328.0,Normal
2026-05-30,AST012,55464.0,Normal
2026-05-30,AST013,65490.5,Normal
2026-05-30,AST014,59656.0,Normal
2026-05-30,AST016,46516.0,Normal
2026-05-30,AST017,75041.0,High
2026-05-30,AST018,85949.0,High
2026-05-30,AST021,74442.0,High
2026-05-30,AST022,38587.5,Low
2026-05-30,AST023,45425.0,Normal
2026-05-30,AST024,53904.0,Normal
2026-05-30,AST025,59550.67,Normal
2026-05-30,AST029,46587.0,Low
2026-05-31,AST001,41887.0,Low
2026-05-31,AST002,35212.0,Low
2026-05-31,AST005,49184.0,Normal
2026-05-31,AST006,61111.0,Normal
2026-05-31,AST008,35407.5,Low
2026-05-31,AST009,45954.0,Normal
2026-05-31,AST010,33120.0,Low
2026-05-31,AST011,89488.0,High
2026-05-31,AST012,57451.0,Normal
2026-05-31,AST013,69403.0,Normal
2026-05-31,AST014,58485.0,Normal
2026-05-31,AST016,43458.0,Low
2026-05-31,AST017,79584.5,High
2026-05-31,AST018,85369.0,High
2026-05-31,AST023,46824.0,Normal
2026-05-31,AST027,79669.0,High
2026-05-31,AST028,82412.0,High
2026-05-31,AST029,46726.0,Normal
2026-05-31,AST030,78352.0,High
2026-06-01,AST001,39775.0,Low
2026-06-01,AST003,44441.0,Low
2026-06-01,AST005,53159.0,Normal
2026-06-01,AST006,57612.0,Normal
2026-06-01,AST007,76950.0,High
2026-06-01,AST008,34669.0,Low
2026-06-01,AST009,50902.0,Normal
2026-06-01,AST013,67537.0,Normal
2026-06-01,AST015,28675.0,Low
2026-06-01,AST020,58275.5,Normal
2026-06-01,AST028,84974.5,High
2026-06-01,AST030,90265.0,High
2026-06-02,AST001,36848.0,Low
2026-06-02,AST003,46511.0,Normal
2026-06-02,AST005,52966.0,Normal
2026-06-02,AST006,60312.0,Normal
2026-06-02,AST008,38037.0,Low
2026-06-02,AST009,45035.0,Normal
2026-06-02,AST011,85788.0,High
2026-06-02,AST012,56921.0,Normal
2026-06-02,AST017,81179.0,High
2026-06-02,AST019,31293.5,Low
2026-06-02,AST023,46136.0,Normal
2026-06-02,AST024,49087.0,Normal
2026-06-02,AST025,62164.0,Normal
2026-06-02,AST026,68515.5,High
2026-06-02,AST027,80909.0,High
2026-06-03,AST002,34348.0,Low
2026-06-03,AST004,67907.0,Normal
2026-06-03,AST005,54906.0,Normal
2026-06-03,AST006,60878.0,Normal
2026-06-03,AST007,82741.0,High
2026-06-03,AST009,50544.5,Normal
2026-06-03,AST012,57976.0,Normal
2026-06-03,AST017,81402.0,High
2026-06-03,AST019,31276.0,Low
2026-06-03,AST020,52160.0,Normal
2026-06-03,AST021,71673.0,High
2026-06-03,AST022,35305.0,Low
2026-06-03,AST023,47985.0,Normal
2026-06-03,AST025,64382.67,Normal
2026-06-03,AST030,92082.0,High
2026-06-04,AST002,32845.0,Low
2026-06-04,AST003,42065.0,Low
2026-06-04,AST004,75537.0,High
2026-06-04,AST008,36941.0,Low
2026-06-04,AST009,49907.0,Normal
2026-06-04,AST011,95422.0,High
2026-06-04,AST012,56894.0,Normal
2026-06-04,AST017,71371.0,High
2026-06-04,AST018,79639.0,High
2026-06-04,AST019,32034.0,Low
2026-06-04,AST021,73585.0,High
2026-06-04,AST022,38647.0,Low
2026-06-04,AST023,44839.0,Low
2026-06-04,AST024,56749.0,Normal
2026-06-04,AST029,43860.0,Low
2026-06-05,AST002,34146.0,Low
2026-06-05,AST003,43993.0,Low
2026-06-05,AST004,75652.0,High
2026-06-05,AST005,51094.0,Normal
2026-06-05,AST006,63711.0,Normal
2026-06-05,AST007,75831.0,High
2026-06-05,AST008,35443.0,Low
2026-06-05,AST009,50635.0,Normal
2026-06-05,AST018,89380.0,High
2026-06-05,AST021,64400.0,Normal
2026-06-05,AST023,48989.0,Normal
2026-06-05,AST024,51384.0,Normal
2026-06-05,AST026,64442.0,Normal
2026-06-05,AST027,84161.0,High
2026-06-05,AST028,85601.0,High
2026-06-05,AST029,42813.0,Low
2026-06-06,AST001,44329.67,Low
2026-06-06,AST002,34851.5,Low
2026-06-06,AST004,74744.0,High
2026-06-06,AST005,48431.0,Normal
2026-06-06,AST007,77864.0,High
2026-06-06,AST010,32560.0,Low
2026-06-06,AST013,67933.0,Normal
2026-06-06,AST015,29373.0,Low
2026-06-06,AST016,44114.5,Low
2026-06-06,AST017,80809.5,High
2026-06-06,AST021,76726.0,High
2026-06-06,AST022,40201.0,Low
2026-06-06,AST024,49397.0,Normal
2026-06-06,AST026,72039.0,High
2026-06-06,AST027,82101.0,High
2026-06-06,AST028,83023.0,High
2026-06-06,AST029,43807.0,Low
2026-06-07,AST003,45005.5,Low
2026-06-07,AST004,77816.0,High
2026-06-07,AST005,51925.0,Normal
2026-06-07,AST006,56484.0,Normal
2026-06-07,AST009,47547.5,Normal
2026-06-07,AST010,31021.0,Low
2026-06-07,AST011,93049.0,High
2026-06-07,AST013,71771.0,High
2026-06-07,AST019,34517.0,Low
2026-06-07,AST020,57452.67,Normal
2026-06-07,AST021,72498.0,High
2026-06-07,AST022,37752.0,Low
2026-06-07,AST023,47773.0,Normal
2026-06-07,AST027,81219.0,High
2026-06-07,AST028,81850.0,High
2026-06-08,AST001,45310.0,Normal
2026-06-08,AST002,32802.0,Low
2026-06-08,AST003,44214.0,Low
2026-06-08,AST006,57620.0,Normal
2026-06-08,AST007,80122.0,High
2026-06-08,AST008,35698.0,Low
2026-06-08,AST009,46127.0,Normal
2026-06-08,AST011,94425.0,High
2026-06-08,AST013,67816.0,Normal
2026-06-08,AST015,30089.0,Low
2026-06-08,AST016,40560.0,Low
2026-06-08,AST017,69967.0,Normal
2026-06-08,AST020,56395.0,Normal
2026-06-08,AST021,71666.0,High
2026-06-08,AST022,42827.0,Low
2026-06-08,AST023,50518.0,Normal
2026-06-08,AST024,49075.0,Normal
2026-06-08,AST027,83035.0,High
2026-06-08,AST028,87768.0,High
2026-06-08,AST030,94089.0,High
2026-06-09,AST002,35555.5,Low
2026-06-09,AST005,53144.0,Normal
2026-06-09,AST006,56422.0,Normal
2026-06-09,AST007,70966.0,High
2026-06-09,AST008,36191.0,Low
2026-06-09,AST010,32495.5,Low
2026-06-09,AST013,70638.0,High
2026-06-09,AST014,67010.5,Normal
2026-06-09,AST017,78259.0,High
2026-06-09,AST018,85181.0,High
2026-06-09,AST022,38300.5,Low
2026-06-09,AST023,47417.0,Normal
2026-06-09,AST024,45968.0,Normal
2026-06-09,AST027,79419.33,High
2026-06-09,AST028,78158.0,High
2026-06-10,AST004,72674.0,High
2026-06-10,AST005,54630.5,Normal
2026-06-10,AST006,57374.0,Normal
2026-06-10,AST010,34824.0,Low
2026-06-10,AST012,57315.0,Normal
2026-06-10,AST013,67178.0,Normal
2026-06-10,AST014,58131.0,Normal
2026-06-10,AST015,29359.0,Low
2026-06-10,AST016,44561.0,Low
2026-06-10,AST017,92408.0,High
2026-06-10,AST020,53502.0,Normal
2026-06-10,AST021,69624.0,Normal
2026-06-10,AST023,43942.0,Low
2026-06-10,AST024,49497.0,Normal
2026-06-10,AST027,77419.0,High
2026-06-10,AST028,79987.0,High
2026-06-11,AST001,45188.0,Normal
2026-06-11,AST002,31777.0,Low
2026-06-11,AST003,40015.0,Low
2026-06-11,AST007,84381.0,High
2026-06-11,AST009,48199.0,Normal
2026-06-11,AST010,31187.33,Low
2026-06-11,AST011,82940.0,High
2026-06-11,AST015,29523.0,Low
2026-06-11,AST017,84508.0,High
2026-06-11,AST020,55699.0,Normal
2026-06-11,AST024,48300.0,Normal
2026-06-11,AST025,56671.0,Normal
2026-06-12,AST001,41365.0,Low
2026-06-12,AST003,40808.0,Low
2026-06-12,AST006,57027.5,Normal
2026-06-12,AST009,44746.0,Low
2026-06-12,AST010,29052.0,Low
2026-06-12,AST011,72064.0,High
2026-06-12,AST012,52123.0,Normal
2026-06-12,AST014,58448.5,Normal
2026-06-12,AST016,43100.33,Low
2026-06-12,AST017,81261.0,High
2026-06-12,AST022,36729.0,Low
2026-06-12,AST023,47218.5,Normal
2026-06-12,AST025,57182.0,Normal
2026-06-12,AST028,83645.0,High
2026-06-12,AST029,44894.0,Low
2026-06-13,AST004,75654.0,High
2026-06-13,AST005,50378.0,Normal
2026-06-13,AST009,50881.0,Normal
2026-06-13,AST010,31038.0,Low
2026-06-13,AST011,86446.0,High
2026-06-13,AST013,67690.33,Normal
2026-06-13,AST014,61799.0,Normal
2026-06-13,AST017,81554.0,High
2026-06-13,AST018,75123.0,High
2026-06-13,AST019,31872.0,Low
2026-06-13,AST020,61165.0,Normal
2026-06-13,AST021,71325.5,High
2026-06-13,AST022,38963.0,Low
2026-06-13,AST024,53322.0,Normal
2026-06-13,AST025,64112.0,Normal
2026-06-13,AST026,74270.0,High
2026-06-13,AST027,90125.0,High
2026-06-13,AST028,81928.0,High
2026-06-13,AST029,42046.0,Low
2026-06-13,AST030,96165.0,High
2026-06-14,AST005,53311.0,Normal
2026-06-14,AST006,55939.5,Normal
2026-06-14,AST007,75592.0,High
2026-06-14,AST010,32905.0,Low
2026-06-14,AST013,61875.0,Normal
2026-06-14,AST015,31212.0,Low
2026-06-14,AST022,37816.0,Low
2026-06-14,AST023,46353.0,Normal
2026-06-14,AST025,60327.5,Normal
2026-06-14,AST026,74425.0,High
2026-06-14,AST027,80725.67,High
2026-06-14,AST028,77831.0,High
2026-06-14,AST030,80017.0,High
2026-06-15,AST003,43133.0,Low
2026-06-15,AST006,58978.0,Normal
2026-06-15,AST007,83040.0,High
2026-06-15,AST009,47032.0,Normal
2026-06-15,AST011,87973.0,High
2026-06-15,AST012,52929.0,Normal
2026-06-15,AST013,64319.0,Normal
2026-06-15,AST014,60731.0,Normal
2026-06-15,AST016,43444.0,Low
2026-06-15,AST017,78961.0,High
2026-06-15,AST020,57476.0,Normal
2026-06-15,AST021,72921.0,High
2026-06-15,AST022,37166.0,Low
2026-06-15,AST025,56348.0,Normal
2026-06-15,AST027,89620.0,High
2026-06-15,AST028,87605.0,High
2026-06-15,AST029,46992.5,Normal
2026-06-16,AST001,41723.0,Low
2026-06-16,AST005,49829.0,Normal
2026-06-16,AST006,59787.5,Normal
2026-06-16,AST007,83133.0,High
2026-06-16,AST009,45026.0,Low
2026-06-16,AST011,89920.0,High
2026-06-16,AST012,55074.5,Normal
2026-06-16,AST013,60404.0,Normal
2026-06-16,AST014,66480.0,Normal
2026-06-16,AST015,29720.0,Low
2026-06-16,AST016,43491.0,Low
2026-06-16,AST018,85648.0,High
2026-06-16,AST021,66325.0,Normal
2026-06-16,AST023,45936.0,Normal
2026-06-16,AST024,50678.0,Normal
2026-06-16,AST025,64041.0,Normal
2026-06-16,AST027,84318.0,High
2026-06-16,AST028,86499.33,High
2026-06-16,AST029,46775.0,Normal
2026-06-17,AST002,32060.67,Low
2026-06-17,AST003,46680.0,Normal
2026-06-17,AST005,49304.0,Normal
2026-06-17,AST006,64495.0,Normal
2026-06-17,AST007,75995.75,High
2026-06-17,AST009,40770.0,Low
2026-06-17,AST013,64439.0,Normal
2026-06-17,AST016,37177.0,Low
2026-06-17,AST018,77531.0,High
2026-06-17,AST020,55923.0,Normal
2026-06-17,AST022,37824.0,Low
2026-06-17,AST023,45087.0,Low
2026-06-17,AST024,52899.5,Normal
2026-06-17,AST027,83220.0,High
2026-06-17,AST029,43603.0,Low
2026-06-17,AST030,86651.0,High
2026-06-18,AST005,53563.0,Normal
2026-06-18,AST006,60555.0,Normal
2026-06-18,AST008,35285.0,Low
2026-06-18,AST009,47874.0,Normal
2026-06-18,AST010,32547.0,Low
2026-06-18,AST011,95098.0,High
2026-06-18,AST012,51400.0,Normal
2026-06-18,AST014,59054.0,Normal
2026-06-18,AST016,47274.0,Normal
2026-06-18,AST019,33966.0,Low
2026-06-18,AST020,60875.0,Normal
2026-06-18,AST022,39891.0,Low
2026-06-18,AST024,49963.0,Normal
2026-06-18,AST025,60367.0,Normal
2026-06-18,AST026,76129.0,High
2026-06-18,AST027,84853.67,High
2026-06-18,AST028,83080.0,High
2026-06-18,AST030,82441.0,High
2026-06-19,AST002,32062.0,Low
2026-06-19,AST003,41403.0,Low
2026-06-19,AST005,51014.0,Normal
2026-06-19,AST006,63780.0,Normal
2026-06-19,AST011,78932.0,High
2026-06-19,AST012,56192.5,Normal
2026-06-19,AST015,31760.0,Low
2026-06-19,AST016,45858.0,Normal
2026-06-19,AST017,77216.5,High
2026-06-19,AST018,84166.0,High
2026-06-19,AST019,31609.0,Low
2026-06-19,AST021,72822.0,High
2026-06-19,AST023,48555.0,Normal
2026-06-19,AST024,51516.0,Normal
2026-06-19,AST025,58769.0,Normal
2026-06-19,AST026,71001.0,High
2026-06-20,AST001,45867.0,Normal
2026-06-20,AST002,30257.0,Low
2026-06-20,AST005,50964.0,Normal
2026-06-20,AST006,54045.0,Normal
2026-06-20,AST007,75534.0,High
2026-06-20,AST009,48195.0,Normal
2026-06-20,AST010,30423.0,Low
2026-06-20,AST011,94983.0,High
2026-06-20,AST012,53858.0,Normal
2026-06-20,AST015,28969.0,Low
2026-06-20,AST017,76469.67,High
2026-06-20,AST019,30865.6,Low
2026-06-20,AST020,56582.0,Normal
2026-06-20,AST025,59496.0,Normal
2026-06-20,AST027,76712.0,High
2026-06-20,AST029,42282.0,Low
2026-06-21,AST002,33545.0,Low
2026-06-21,AST003,37398.0,Low
2026-06-21,AST010,32265.0,Low
2026-06-21,AST011,86430.33,High
2026-06-21,AST012,56327.0,Normal
2026-06-21,AST015,28450.0,Low
2026-06-21,AST017,75243.0,High
2026-06-21,AST019,32069.5,Low
2026-06-21,AST021,77200.0,High
2026-06-21,AST023,46269.0,Normal
2026-06-21,AST027,80548.0,High
2026-06-21,AST029,44358.0,Low
2026-06-21,AST030,86575.0,High
2026-06-22,AST004,81544.0,High
2026-06-22,AST006,55772.0,Normal
2026-06-22,AST008,38151.0,Low
2026-06-22,AST009,43978.0,Low
2026-06-22,AST012,57661.0,Normal
2026-06-22,AST013,64446.0,Normal
2026-06-22,AST014,69392.0,Normal
2026-06-22,AST015,29931.5,Low
2026-06-22,AST017,78734.0,High
2026-06-22,AST018,78911.0,High
2026-06-22,AST020,52124.0,Normal
2026-06-22,AST024,49017.0,Normal
2026-06-22,AST027,82171.33,High
2026-06-22,AST028,85457.0,High
2026-06-22,AST030,86291.0,High
2026-06-23,AST001,38508.0,Low
2026-06-23,AST002,35917.0,Low
2026-06-23,AST006,60767.0,Normal
2026-06-23,AST007,82533.0,High
2026-06-23,AST008,32545.0,Low
2026-06-23,AST012,60193.0,Normal
2026-06-23,AST013,68335.5,High
2026-06-23,AST014,61193.0,Normal
2026-06-23,AST015,28441.0,Low
2026-06-23,AST018,73408.0,High
2026-06-23,AST019,33890.33,Low
2026-06-23,AST021,70461.67,Normal
2026-06-23,AST026,65886.0,Normal
2026-06-23,AST027,83578.5,High
2026-06-23,AST028,80944.5,High
2026-06-24,AST001,39994.0,Low
2026-06-24,AST002,34472.0,Low
2026-06-24,AST003,41012.0,Low
2026-06-24,AST004,77580.0,High
2026-06-24,AST007,82762.5,High
2026-06-24,AST009,42781.5,Low
2026-06-24,AST010,32256.0,Low
2026-06-24,AST011,85518.0,High
2026-06-24,AST012,55317.5,Normal
2026-06-24,AST013,64794.5,Normal
2026-06-24,AST014,62732.5,Normal
2026-06-24,AST015,29684.0,Low
2026-06-24,AST016,40831.0,Low
2026-06-24,AST021,68644.0,Normal
2026-06-24,AST022,38721.0,Low
2026-06-24,AST023,46190.0,Normal
2026-06-24,AST024,48844.0,Normal
2026-06-24,AST026,63529.0,Normal
2026-06-24,AST027,95083.0,High
2026-06-24,AST028,74569.0,High
2026-06-24,AST029,46011.0,Normal
2026-06-25,AST001,41497.0,Low
2026-06-25,AST002,33681.5,Low
2026-06-25,AST004,75856.33,High
2026-06-25,AST009,49059.0,Normal
2026-06-25,AST010,32837.0,Low
2026-06-25,AST011,91411.0,High
2026-06-25,AST012,56439.0,Normal
2026-06-25,AST015,29947.33,Low
2026-06-25,AST020,58245.0,Normal
2026-06-25,AST021,69582.0,Normal
2026-06-25,AST022,40097.0,Low
2026-06-25,AST023,45706.67,Normal
2026-06-25,AST025,60084.0,Normal
2026-06-25,AST026,69992.5,High
2026-06-25,AST028,79100.0,High
2026-06-26,AST002,31457.0,Low
2026-06-26,AST006,62048.0,Normal
2026-06-26,AST009,43511.0,Low
2026-06-26,AST010,30594.67,Low
2026-06-26,AST011,82903.0,High
2026-06-26,AST015,28787.0,Low
2026-06-26,AST016,40743.0,Low
2026-06-26,AST020,59610.0,Normal
2026-06-26,AST021,80447.0,High
2026-06-26,AST025,61172.5,Normal
2026-06-26,AST027,81536.0,High
2026-06-26,AST029,46405.0,Normal
2026-06-26,AST030,88192.0,High
2026-06-27,AST001,40038.0,Low
2026-06-27,AST004,82288.5,High
2026-06-27,AST007,81969.0,High
2026-06-27,AST008,33483.0,Low
2026-06-27,AST009,46665.0,Normal
2026-06-27,AST010,32696.0,Low
2026-06-27,AST011,97332.0,High
2026-06-27,AST012,56288.0,Normal
2026-06-27,AST018,79267.0,High
2026-06-27,AST019,29302.0,Low
2026-06-27,AST022,34435.0,Low
2026-06-27,AST024,52877.0,Normal
2026-06-27,AST027,78558.0,High
2026-06-27,AST030,85832.0,High
2026-06-28,AST001,41905.0,Low
2026-06-28,AST004,81676.0,High
2026-06-28,AST008,35795.0,Low
2026-06-28,AST009,48308.0,Normal
2026-06-28,AST012,51052.0,Normal
2026-06-28,AST013,63639.0,Normal
2026-06-28,AST018,79295.0,High
2026-06-28,AST019,30454.5,Low
2026-06-28,AST021,74835.5,High
2026-06-28,AST022,34486.0,Low
2026-06-28,AST024,47646.0,Normal
2026-06-28,AST025,62733.0,Normal
2026-06-29,AST001,41852.0,Low
2026-06-29,AST002,31623.0,Low
2026-06-29,AST003,44090.0,Low
2026-06-29,AST004,75427.0,High
2026-06-29,AST005,53756.0,Normal
2026-06-29,AST007,77474.0,High
2026-06-29,AST008,36635.0,Low
2026-06-29,AST009,47527.5,Normal
2026-06-29,AST010,30597.0,Low
2026-06-29,AST011,89222.0,High
2026-06-29,AST015,28994.0,Low
2026-06-29,AST017,84325.0,High
2026-06-29,AST019,31839.0,Low
2026-06-29,AST021,67761.0,Normal
2026-06-29,AST023,49788.0,Normal
2026-06-29,AST028,84761.25,High
2026-06-29,AST030,85798.0,High
2026-06-30,AST002,30943.0,Low
2026-06-30,AST003,44846.67,Normal
2026-06-30,AST005,48456.0,Normal
2026-06-30,AST008,34311.0,Low
2026-06-30,AST011,86188.0,High
2026-06-30,AST013,65591.0,Normal
2026-06-30,AST014,65538.0,Normal
2026-06-30,AST015,30554.0,Low
2026-06-30,AST016,42347.0,Low
2026-06-30,AST018,83193.5,High
2026-06-30,AST019,31244.0,Low
2026-06-30,AST020,56611.0,Normal
2026-06-30,AST021,72146.0,High
2026-06-30,AST023,47573.0,Normal
2026-06-30,AST024,53737.0,Normal
2026-06-30,AST027,82715.0,High
2026-06-30,AST030,83615.5,High
2026-07-01,AST001,36374.0,Low
2026-07-01,AST002,32482.0,Low
2026-07-01,AST003,40169.0,Low
2026-07-01,AST004,79674.33,High
2026-07-01,AST005,50785.5,Normal
2026-07-01,AST007,74394.0,High
2026-07-01,AST009,48919.33,Normal
2026-07-01,AST011,83146.0,High
2026-07-01,AST012,55129.0,Normal
2026-07-01,AST013,63945.0,Normal
2026-07-01,AST014,64945.0,Normal
2026-07-01,AST015,25725.0,Low
2026-07-01,AST016,43185.5,Low
2026-07-01,AST017,80937.0,High
2026-07-01,AST018,77828.0,High
2026-07-01,AST019,29165.5,Low
2026-07-01,AST021,71534.0,High
2026-07-01,AST026,64131.0,Normal
2026-07-01,AST028,81013.0,High
2026-07-01,AST029,41797.0,Low
2026-07-01,AST030,85352.0,High
2026-07-02,AST001,37635.0,Low
2026-07-02,AST003,43034.5,Low
2026-07-02,AST004,75210.0,High
2026-07-02,AST009,50314.0,Normal
2026-07-02,AST010,31900.0,Low
2026-07-02,AST011,89138.5,High
2026-07-02,AST012,54621.0,Normal
2026-07-02,AST013,62469.0,Normal
2026-07-02,AST015,27149.0,Low
2026-07-02,AST016,44244.0,Low
2026-07-02,AST017,73882.67,High
2026-07-02,AST019,28458.0,Low
2026-07-02,AST021,69087.0,Normal
2026-07-02,AST022,36158.0,Low
2026-07-02,AST023,48782.0,Normal
2026-07-02,AST027,85860.0,High
2026-07-02,AST029,43237.0,Low
2026-07-03,AST002,30448.5,Low
2026-07-03,AST004,77310.0,High
2026-07-03,AST006,58383.0,Normal
2026-07-03,AST008,33777.5,Low
2026-07-03,AST009,47742.0,Low
2026-07-03,AST010,34997.0,Low
2026-07-03,AST012,53902.0,Normal
2026-07-03,AST014,60997.5,Normal
2026-07-03,AST016,40344.0,Low
2026-07-03,AST019,33808.0,Low
2026-07-03,AST020,56311.75,Normal
2026-07-03,AST021,74721.0,High
2026-07-03,AST022,41261.0,Low
2026-07-03,AST025,57369.0,Normal
2026-07-03,AST027,84279.0,High
2026-07-03,AST028,81806.0,High
2026-07-03,AST029,42703.0,Low
2026-07-03,AST030,84769.0,High
2026-07-04,AST003,43801.5,Low
2026-07-04,AST007,74712.0,High
2026-07-04,AST008,33909.5,Low
2026-07-04,AST009,44871.5,Low
2026-07-04,AST010,33498.0,Low
2026-07-04,AST011,84746.0,High
2026-07-04,AST012,53630.5,Normal
2026-07-04,AST013,63685.5,Normal
2026-07-04,AST017,74146.5,High
2026-07-04,AST021,69136.0,Normal
2026-07-04,AST026,68799.0,Normal
2026-07-04,AST027,82346.0,High
2026-07-04,AST028,84597.0,High
2026-07-04,AST029,45013.0,Normal
2026-07-05,AST004,73561.5,High
2026-07-05,AST005,50625.0,Normal
2026-07-05,AST006,57680.5,Normal
2026-07-05,AST007,81163.0,High
2026-07-05,AST008,33962.0,Low
2026-07-05,AST009,46690.0,Low
2026-07-05,AST011,81682.0,High
2026-07-05,AST016,42485.0,Low
2026-07-05,AST017,66265.0,Normal
2026-07-05,AST018,79256.0,High
2026-07-05,AST022,35108.0,Low
2026-07-05,AST023,45843.0,Normal
2026-07-05,AST026,65240.0,Normal
2026-07-05,AST028,74303.0,High
2026-07-05,AST029,41460.5,Low
2026-07-05,AST030,79488.0,High
2026-07-06,AST001,42490.0,Low
2026-07-06,AST002,31650.5,Low
2026-07-06,AST003,44804.0,Low
2026-07-06,AST004,72564.0,High
2026-07-06,AST006,58851.67,Normal
2026-07-06,AST010,31637.0,Low
2026-07-06,AST012,56082.0,Normal
2026-07-06,AST013,62477.0,Normal
2026-07-06,AST014,59092.0,Normal
2026-07-06,AST016,39906.0,Low
2026-07-06,AST019,31550.0,Low
2026-07-06,AST020,56034.0,Normal
2026-07-06,AST021,68920.0,Normal
2026-07-06,AST022,36451.0,Low
2026-07-06,AST027,85107.0,High
2026-07-06,AST029,46388.0,Normal
2026-07-06,AST030,88895.0,High
2026-07-07,AST002,29679.5,Low
2026-07-07,AST003,46046.0,Normal
2026-07-07,AST004,78097.0,High
2026-07-07,AST006,55664.0,Normal
2026-07-07,AST007,75438.5,High
2026-07-07,AST009,45274.0,Normal
2026-07-07,AST011,84971.67,High
2026-07-07,AST013,66911.0,Normal
2026-07-07,AST015,29688.0,Low
2026-07-07,AST017,82861.0,High
2026-07-07,AST019,28153.0,Low
2026-07-07,AST020,52814.0,Normal
2026-07-07,AST021,72988.67,High
2026-07-07,AST023,46080.0,Normal
2026-07-07,AST026,69267.0,High
2026-07-07,AST027,83190.5,High
2026-07-07,AST028,77740.0,High
2026-07-07,AST029,42007.0,Low
2026-07-07,AST030,83108.5,High
2026-07-08,AST001,42911.0,Low
2026-07-08,AST002,30336.0,Low
2026-07-08,AST003,46437.0,Normal
2026-07-08,AST008,33463.0,Low
2026-07-08,AST009,50072.0,Normal
2026-07-08,AST011,84715.0,High
2026-07-08,AST015,31988.0,Low
2026-07-08,AST022,38567.0,Low
2026-07-08,AST023,45937.0,Normal
2026-07-08,AST025,58722.0,Normal
2026-07-08,AST029,43821.0,Low
2026-07-08,AST030,82911.0,High
2026-07-09,AST001,38896.0,Low
2026-07-09,AST002,30053.0,Low
2026-07-09,AST005,44423.0,Low
2026-07-09,AST006,57877.0,Normal
2026-07-09,AST007,78577.0,High
2026-07-09,AST009,43361.0,Low
2026-07-09,AST010,29545.8,Low
2026-07-09,AST014,57824.0,Normal
2026-07-09,AST015,30620.0,Low
2026-07-09,AST016,42446.67,Low
2026-07-09,AST017,80727.5,High
2026-07-09,AST018,80920.5,High
2026-07-09,AST019,32120.0,Low
2026-07-09,AST020,52758.0,Normal
2026-07-09,AST022,35445.0,Low
2026-07-09,AST025,63572.0,Normal
2026-07-09,AST026,67203.0,Normal
2026-07-09,AST029,45632.33,Low
2026-07-10,AST001,44388.0,Low
2026-07-10,AST003,40416.0,Low
2026-07-10,AST006,61102.5,Normal
2026-07-10,AST008,35023.0,Low
2026-07-10,AST010,31216.0,Low
2026-07-10,AST012,54468.0,Normal
2026-07-10,AST013,65806.0,Normal
2026-07-10,AST019,31313.5,Low
2026-07-10,AST020,51562.0,Normal
2026-07-10,AST022,35774.0,Low
2026-07-10,AST024,50640.0,Normal
2026-07-10,AST025,63756.5,Normal
2026-07-10,AST026,63670.0,Normal
2026-07-10,AST027,77828.0,High
2026-07-10,AST028,87822.0,High
2026-07-10,AST029,41974.0,Low
2026-07-11,AST002,34294.0,Low
2026-07-11,AST007,82235.0,High
2026-07-11,AST008,32453.0,Low
2026-07-11,AST009,49747.5,Normal
2026-07-11,AST010,30788.0,Low
2026-07-11,AST011,87164.0,High
2026-07-11,AST012,56944.0,Normal
2026-07-11,AST013,55332.0,Normal
2026-07-11,AST014,62378.0,Normal
2026-07-11,AST017,70878.0,High
2026-07-11,AST018,75495.33,High
2026-07-11,AST019,30391.5,Low
2026-07-11,AST020,54423.0,Normal
2026-07-11,AST022,37431.0,Low
2026-07-11,AST025,56944.0,Normal
2026-07-11,AST026,62336.0,Normal
2026-07-11,AST027,81768.0,High
2026-07-11,AST028,76990.5,High
2026-07-11,AST030,84716.0,High
2026-07-12,AST002,33777.0,Low
2026-07-12,AST003,40736.0,Low
2026-07-12,AST005,50150.0,Normal
2026-07-12,AST006,54417.0,Normal
2026-07-12,AST009,43937.0,Low
2026-07-12,AST010,30949.0,Low
