date,asset_id,downtime_hours,maintenance_type,planned_unplanned,region,segment,estimated_production_loss_boe,estimated_revenue_loss_usd
2026-06-29,AST-029,13.47,Preventive,Unplanned,Middle East,Integrated Gas,88975.0,5919219.0
2026-06-29,AST-033,2.7,Inspection,Planned,India,Integrated Gas,6205.0,504087.0
2026-06-29,AST-034,6.24,Preventive,Planned,Middle East,Upstream,8739.0,672526.0
2026-06-29,AST-040,2.61,Inspection,Planned,Middle East,Integrated Gas,4521.0,318064.0
2026-06-29,AST-041,6.8,Preventive,Planned,India,Integrated Gas,20628.0,1601061.0
2026-06-30,AST-006,11.89,Corrective,Unplanned,Africa,Integrated Gas,51710.0,4607707.0
2026-06-30,AST-010,2.37,Preventive,Planned,India,Upstream,2140.0,148222.0
2026-06-30,AST-012,8.4,Preventive,Unplanned,Africa,Upstream,37559.0,2936914.0
2026-06-30,AST-016,2.44,Preventive,Planned,North America,Upstream,4015.0,326210.0
2026-06-30,AST-022,1.53,Preventive,Planned,China,Upstream,4773.0,338885.0
2026-06-30,AST-024,9.63,Corrective,Planned,Africa,Integrated Gas,7501.0,622161.5
2026-06-30,AST-026,18.12,Inspection,Planned,Middle East,Upstream,59165.0,4276186.5
2026-06-30,AST-027,23.42,Corrective,Unplanned,China,Upstream,119961.0,7214176.0
2026-06-30,AST-028,10.67,Preventive,Unplanned,North America,Integrated Gas,23615.0,1919211.0
2026-06-30,AST-031,2.83,Corrective,Planned,China,Integrated Gas,13336.0,1003436.0
2026-06-30,AST-032,5.16,Corrective,Planned,Europe,Upstream,15870.0,1087069.0
2026-06-30,AST-035,17.84,Corrective,Planned,Africa,Upstream,93846.0,6383030.0
2026-06-30,AST-037,9.02,Preventive,Planned,Africa,Upstream,9688.5,701689.5
2026-06-30,AST-039,21.4,Turnaround,Unplanned,Europe,Integrated Gas,89592.0,7535398.0
2026-06-30,AST-040,10.19,Corrective,Planned,Middle East,Integrated Gas,20406.0,1782073.0
2026-06-30,AST-044,12.83,Preventive,Unplanned,China,Upstream,44028.0,3832271.0
2026-06-30,AST-048,1.54,Corrective,Planned,Africa,Chemicals & Products,1950.0,145681.0
2026-06-30,AST-049,6.71,Inspection,Planned,North America,Upstream,26280.0,2140921.0
2026-07-01,AST-004,8.83,Turnaround,Planned,China,Upstream,41767.0,2757220.0
2026-07-01,AST-005,0.8,Corrective,Planned,China,Integrated Gas,4406.0,338493.0
2026-07-01,AST-007,15.22,Inspection,Unplanned,India,Chemicals & Products,48840.0,4019539.0
2026-07-01,AST-008,7.23,Corrective,Unplanned,North America,Upstream,44883.0,3556984.0
2026-07-01,AST-010,8.06,Corrective,Planned,India,Upstream,8900.0,796306.0
2026-07-01,AST-011,6.2,Preventive,Planned,Middle East,Upstream,7581.0,567225.0
2026-07-01,AST-013,0.66,Preventive,Planned,North America,Upstream,2441.0,174931.0
2026-07-01,AST-017,5.77,Corrective,Planned,Middle East,Chemicals & Products,15275.5,1084358.0
2026-07-01,AST-022,6.93,Inspection,Planned,China,Upstream,24529.0,1829908.0
2026-07-01,AST-023,3.1,Inspection,Planned,Europe,Upstream,4828.0,418973.0
2026-07-01,AST-027,3.74,Preventive,Planned,China,Upstream,14791.0,1021129.0
2026-07-01,AST-033,4.67,Preventive,Planned,India,Integrated Gas,4503.5,354911.5
2026-07-01,AST-036,3.68,Preventive,Planned,India,Integrated Gas,11807.0,934710.0
2026-07-01,AST-039,9.61,Preventive,Planned,Europe,Integrated Gas,19896.5,1491037.0
2026-07-01,AST-044,3.05,Preventive,Planned,China,Upstream,10709.0,754671.0
2026-07-02,AST-002,4.77,Inspection,Planned,North America,Upstream,13468.0,1021167.0
2026-07-02,AST-003,2.8,Preventive,Planned,Middle East,Upstream,12390.0,790321.0
2026-07-02,AST-005,1.23,Corrective,Planned,China,Integrated Gas,7203.0,553991.0
2026-07-02,AST-007,1.02,Corrective,Planned,India,Chemicals & Products,3016.0,193952.0
2026-07-02,AST-013,3.43,Corrective,Planned,North America,Upstream,6954.0,621346.0
2026-07-02,AST-018,5.23,Preventive,Unplanned,India,Integrated Gas,20020.0,1393451.0
2026-07-02,AST-024,4.33,Preventive,Planned,Africa,Integrated Gas,6179.0,551985.0
2026-07-02,AST-027,5.68,Preventive,Planned,China,Upstream,27610.0,2306445.0
2026-07-02,AST-031,1.11,Preventive,Planned,China,Integrated Gas,5096.0,346782.0
2026-07-02,AST-033,9.92,Preventive,Planned,India,Integrated Gas,20867.0,1716530.0
2026-07-02,AST-037,4.37,Preventive,Planned,Africa,Upstream,9040.0,711713.0
2026-07-02,AST-043,12.63,Corrective,Planned,North America,Upstream,32860.5,2315054.5
2026-07-02,AST-050,5.22,Inspection,Planned,North America,Upstream,2902.5,201816.5
2026-07-03,AST-001,5.55,Preventive,Unplanned,India,Upstream,13160.0,920270.0
2026-07-03,AST-002,8.08,Preventive,Planned,North America,Upstream,9850.0,720804.0
2026-07-03,AST-005,13.54,Preventive,Unplanned,China,Integrated Gas,32493.0,2417036.0
2026-07-03,AST-015,6.44,Preventive,Planned,North America,Integrated Gas,21117.0,1503957.0
2026-07-03,AST-021,18.43,Inspection,Unplanned,Middle East,Chemicals & Products,65863.0,5039717.0
2026-07-03,AST-029,0.5,Preventive,Planned,Middle East,Integrated Gas,3124.0,241350.0
2026-07-03,AST-031,3.18,Corrective,Planned,China,Integrated Gas,17482.0,1436710.0
2026-07-03,AST-034,0.61,Corrective,Planned,Middle East,Upstream,924.0,69980.0
2026-07-03,AST-035,2.12,Preventive,Planned,Africa,Upstream,12216.0,881522.0
2026-07-03,AST-038,6.29,Corrective,Planned,North America,Integrated Gas,9354.5,682320.5
2026-07-03,AST-041,1.04,Preventive,Planned,India,Integrated Gas,4972.0,380670.0
2026-07-03,AST-043,2.69,Corrective,Planned,North America,Upstream,13127.0,923924.0
2026-07-03,AST-050,0.1,Preventive,Planned,North America,Upstream,121.0,9904.0
2026-07-04,AST-001,16.62,Corrective,Planned,India,Upstream,20548.0,1660770.0
2026-07-04,AST-005,19.77,Corrective,Planned,China,Integrated Gas,60919.5,4332097.0
2026-07-04,AST-006,3.25,Corrective,Planned,Africa,Integrated Gas,16766.0,1228822.0
2026-07-04,AST-007,1.48,Corrective,Planned,India,Chemicals & Products,4069.0,280078.0
2026-07-04,AST-009,5.67,Corrective,Planned,Europe,Upstream,11006.0,906587.0
2026-07-04,AST-018,1.64,Corrective,Planned,India,Integrated Gas,5612.0,376621.0
2026-07-04,AST-023,6.13,Preventive,Planned,Europe,Upstream,8379.0,705249.0
2026-07-04,AST-026,3.65,Preventive,Unplanned,Middle East,Upstream,23373.0,1536030.0
2026-07-04,AST-029,0.39,Corrective,Planned,Middle East,Integrated Gas,2857.0,198019.0
2026-07-04,AST-031,3.68,Preventive,Planned,China,Integrated Gas,19244.0,1452891.0
2026-07-04,AST-036,7.57,Preventive,Planned,India,Integrated Gas,24814.0,1833872.0
2026-07-04,AST-038,6.08,Preventive,Planned,North America,Integrated Gas,15265.0,1280001.0
2026-07-04,AST-039,4.86,Preventive,Planned,Europe,Integrated Gas,19363.0,1538167.0
2026-07-04,AST-040,19.43,Preventive,Unplanned,Middle East,Integrated Gas,34287.0,2313412.0
2026-07-04,AST-041,3.15,Preventive,Planned,India,Integrated Gas,19004.0,1537088.0
2026-07-04,AST-042,11.15,Inspection,Planned,North America,Integrated Gas,62730.0,4734159.0
2026-07-04,AST-044,3.24,Inspection,Planned,China,Upstream,13602.0,1062586.0
2026-07-04,AST-047,6.49,Corrective,Planned,China,Upstream,15384.5,1141538.5
2026-07-05,AST-001,6.75,Corrective,Planned,India,Upstream,19448.0,1336858.0
2026-07-05,AST-003,5.09,Preventive,Unplanned,Middle East,Upstream,24049.0,1857977.0
2026-07-05,AST-005,3.77,Corrective,Planned,China,Integrated Gas,19170.0,1421565.0
2026-07-05,AST-008,3.81,Preventive,Planned,North America,Upstream,21871.0,1823067.0
2026-07-05,AST-009,6.8,Inspection,Planned,Europe,Upstream,14332.0,1282981.0
2026-07-05,AST-011,14.81,Corrective,Unplanned,Middle East,Upstream,9675.5,808203.5
2026-07-05,AST-016,6.33,Corrective,Planned,North America,Upstream,11312.0,928600.0
2026-07-05,AST-017,6.02,Inspection,Planned,Middle East,Chemicals & Products,29071.0,2062907.0
2026-07-05,AST-031,4.9,Corrective,Planned,China,Integrated Gas,13253.0,908318.5
2026-07-05,AST-033,1.9,Preventive,Planned,India,Integrated Gas,4576.0,342908.0
2026-07-05,AST-044,2.58,Turnaround,Planned,China,Upstream,9844.0,781310.0
2026-07-06,AST-002,4.43,Inspection,Planned,North America,Upstream,12313.0,872126.0
2026-07-06,AST-009,1.79,Preventive,Planned,Europe,Upstream,2835.0,193115.0
2026-07-06,AST-010,11.14,Preventive,Planned,India,Upstream,6742.5,470533.0
2026-07-06,AST-013,6.67,Preventive,Planned,North America,Upstream,20175.0,1487154.0
2026-07-06,AST-016,25.94,Corrective,Unplanned,North America,Upstream,42238.0,3145006.0
2026-07-06,AST-017,2.77,Preventive,Planned,Middle East,Chemicals & Products,14389.0,1221311.0
2026-07-06,AST-018,9.18,Turnaround,Planned,India,Integrated Gas,33228.0,2575102.0
2026-07-06,AST-020,6.94,Inspection,Planned,China,Chemicals & Products,9498.5,762350.0
2026-07-06,AST-021,5.49,Preventive,Planned,Middle East,Chemicals & Products,20287.0,1886691.0
2026-07-06,AST-022,6.21,Preventive,Unplanned,China,Upstream,18486.0,1552715.0
2026-07-06,AST-025,19.89,Preventive,Unplanned,North America,Upstream,144751.0,11393964.0
2026-07-06,AST-030,1.27,Preventive,Planned,China,Integrated Gas,5910.0,397479.0
2026-07-06,AST-031,1.07,Preventive,Planned,China,Integrated Gas,5174.0,357709.0
2026-07-06,AST-038,4.97,Preventive,Planned,North America,Integrated Gas,13611.0,986488.0
2026-07-06,AST-049,4.22,Corrective,Planned,North America,Upstream,12120.0,851478.0
2026-07-07,AST-002,2.72,Preventive,Planned,North America,Upstream,7597.0,526059.0
2026-07-07,AST-010,7.39,Corrective,Planned,India,Upstream,7152.0,631619.0
2026-07-07,AST-015,1.22,Preventive,Planned,North America,Integrated Gas,4189.0,305091.0
2026-07-07,AST-021,4.4,Corrective,Planned,Middle East,Chemicals & Products,19957.0,1691136.0
2026-07-07,AST-023,1.68,Preventive,Planned,Europe,Upstream,2850.0,250740.0
2026-07-07,AST-024,2.33,Preventive,Planned,Africa,Integrated Gas,3882.0,318261.0
2026-07-07,AST-025,5.26,Corrective,Planned,North America,Upstream,34473.0,2875296.0
2026-07-07,AST-030,4.82,Preventive,Unplanned,China,Integrated Gas,24485.0,1724325.0
2026-07-07,AST-031,8.68,Preventive,Planned,China,Integrated Gas,37139.0,2897755.0
2026-07-07,AST-032,3.44,Corrective,Planned,Europe,Upstream,11821.0,849976.0
2026-07-07,AST-036,1.32,Preventive,Planned,India,Integrated Gas,4928.0,412302.0
2026-07-07,AST-038,0.93,Corrective,Planned,North America,Integrated Gas,2223.0,191553.0
2026-07-07,AST-039,12.93,Preventive,Planned,Europe,Integrated Gas,59720.0,5242638.0
2026-07-07,AST-040,2.84,Inspection,Planned,Middle East,Integrated Gas,4913.0,382707.0
2026-07-07,AST-046,0.65,Preventive,Planned,Africa,Upstream,2554.0,178147.0
2026-07-08,AST-001,3.55,Preventive,Planned,India,Upstream,9294.0,754202.0
2026-07-08,AST-004,0.88,Preventive,Planned,China,Upstream,3645.0,271239.0
2026-07-08,AST-011,1.8,Corrective,Planned,Middle East,Upstream,2609.0,209117.0
2026-07-08,AST-017,2.4,Preventive,Unplanned,Middle East,Chemicals & Products,11134.0,869236.0
2026-07-08,AST-019,3.74,Turnaround,Planned,Africa,Upstream,11739.0,833143.0
2026-07-08,AST-026,3.88,Preventive,Planned,Middle East,Upstream,22354.0,1696619.0
2026-07-08,AST-029,26.35,Corrective,Unplanned,Middle East,Integrated Gas,184123.0,14837958.0
2026-07-08,AST-031,1.42,Corrective,Unplanned,China,Integrated Gas,6558.0,554188.0
2026-07-08,AST-032,2.69,Corrective,Planned,Europe,Upstream,11034.0,774569.0
2026-07-08,AST-039,8.76,Preventive,Planned,Europe,Integrated Gas,19104.5,1409875.0
2026-07-08,AST-041,16.16,Inspection,Unplanned,India,Integrated Gas,91210.0,6613188.0
2026-07-08,AST-042,13.99,Corrective,Planned,North America,Integrated Gas,79237.0,6039348.0
2026-07-08,AST-044,6.08,Corrective,Planned,China,Upstream,23947.0,1567980.0
2026-07-08,AST-046,24.85,Inspection,Planned,Africa,Upstream,56443.5,4362140.0
2026-07-08,AST-050,0.85,Corrective,Planned,North America,Upstream,968.0,66619.0
2026-07-09,AST-002,1.79,Preventive,Planned,North America,Upstream,4777.0,354203.0
2026-07-09,AST-004,3.37,Preventive,Planned,China,Upstream,14133.0,1119206.0
2026-07-09,AST-011,6.58,Turnaround,Planned,Middle East,Upstream,8728.0,684694.0
2026-07-09,AST-014,16.44,Corrective,Unplanned,North America,Upstream,31701.0,2335211.0
2026-07-09,AST-016,0.41,Corrective,Planned,North America,Upstream,841.0,66811.0
2026-07-09,AST-019,7.58,Corrective,Planned,Africa,Upstream,9510.0,716593.0
2026-07-09,AST-021,3.52,Preventive,Planned,Middle East,Chemicals & Products,18101.0,1469217.0
2026-07-09,AST-022,11.6,Preventive,Unplanned,China,Upstream,33857.0,2858905.0
2026-07-09,AST-023,3.22,Preventive,Planned,Europe,Upstream,4258.0,333779.0
2026-07-09,AST-024,4.27,Corrective,Planned,Africa,Integrated Gas,6241.0,521285.0
2026-07-09,AST-029,9.8,Corrective,Unplanned,Middle East,Integrated Gas,55740.0,4217862.0
2026-07-09,AST-034,2.64,Preventive,Planned,Middle East,Upstream,4398.0,302503.0
2026-07-09,AST-036,7.34,Preventive,Planned,India,Integrated Gas,25097.0,1712003.0
2026-07-09,AST-046,18.17,Turnaround,Unplanned,Africa,Upstream,68351.0,5048605.0
2026-07-10,AST-007,0.52,Inspection,Planned,India,Chemicals & Products,1817.0,154313.0
2026-07-10,AST-009,0.57,Preventive,Planned,Europe,Upstream,1125.0,87005.0
2026-07-10,AST-010,5.3,Corrective,Planned,India,Upstream,5406.0,390105.0
2026-07-10,AST-013,3.63,Corrective,Planned,North America,Upstream,11306.0,874684.0
2026-07-10,AST-016,38.12,Turnaround,Unplanned,North America,Upstream,62014.0,4290126.0
2026-07-10,AST-020,2.72,Inspection,Planned,China,Chemicals & Products,6244.0,474212.0
2026-07-10,AST-023,22.16,Preventive,Unplanned,Europe,Upstream,29115.0,2176403.0
2026-07-10,AST-026,6.43,Corrective,Planned,Middle East,Upstream,21031.0,1773251.0
2026-07-10,AST-030,2.33,Preventive,Planned,China,Integrated Gas,12222.0,1058855.0
2026-07-10,AST-031,5.49,Preventive,Unplanned,China,Integrated Gas,27245.0,2342997.0
2026-07-10,AST-034,4.01,Inspection,Planned,Middle East,Upstream,6278.0,498665.0
2026-07-10,AST-035,4.25,Turnaround,Planned,Africa,Upstream,25875.0,2079811.0
2026-07-10,AST-041,4.78,Corrective,Planned,India,Integrated Gas,29135.0,2097884.0
2026-07-10,AST-042,11.62,Corrective,Unplanned,North America,Integrated Gas,58351.0,5048952.0
2026-07-10,AST-043,2.43,Corrective,Planned,North America,Upstream,11471.0,843331.0
2026-07-10,AST-046,8.66,Preventive,Planned,Africa,Upstream,15268.0,1115589.5
2026-07-10,AST-049,8.17,Corrective,Unplanned,North America,Upstream,25354.0,1764665.0
2026-07-11,AST-006,3.27,Preventive,Unplanned,Africa,Integrated Gas,14487.0,1241043.0
2026-07-11,AST-008,22.87,Preventive,Unplanned,North America,Upstream,127564.0,10295684.0
2026-07-11,AST-011,8.45,Inspection,Planned,Middle East,Upstream,13412.0,1099877.0
2026-07-11,AST-017,32.29,Inspection,Planned,Middle East,Chemicals & Products,83269.5,6467604.5
2026-07-11,AST-024,2.04,Preventive,Planned,Africa,Integrated Gas,3782.0,262485.0
2026-07-11,AST-027,1.92,Corrective,Planned,China,Upstream,7958.0,515170.0
2026-07-11,AST-031,6.0,Corrective,Planned,China,Integrated Gas,15182.0,1181045.5
2026-07-11,AST-032,5.51,Corrective,Planned,Europe,Upstream,24336.0,1633987.0
2026-07-11,AST-034,3.93,Preventive,Unplanned,Middle East,Upstream,4294.0,325606.0
2026-07-11,AST-037,7.92,Inspection,Planned,Africa,Upstream,15494.0,1180535.0
2026-07-11,AST-038,0.75,Turnaround,Planned,North America,Integrated Gas,2292.0,146388.0
2026-07-11,AST-044,7.84,Preventive,Unplanned,China,Upstream,23718.0,1881748.0
2026-07-11,AST-047,16.14,Corrective,Planned,China,Upstream,39447.0,2714678.5
2026-07-11,AST-050,3.5,Turnaround,Planned,North America,Upstream,3925.0,292630.0
2026-07-12,AST-001,3.0,Preventive,Planned,India,Upstream,6685.0,508200.0
2026-07-12,AST-004,1.44,Corrective,Planned,China,Upstream,6373.0,473393.0
2026-07-12,AST-006,4.28,Preventive,Planned,Africa,Integrated Gas,20384.0,1606492.0
2026-07-12,AST-008,20.67,Inspection,Planned,North America,Upstream,62604.5,4526273.5
2026-07-12,AST-010,10.38,Preventive,Planned,India,Upstream,3331.0,255552.33
2026-07-12,AST-021,9.34,Inspection,Planned,Middle East,Chemicals & Products,44027.0,3484109.0
2026-07-12,AST-023,0.62,Corrective,Planned,Europe,Upstream,996.0,73492.0
2026-07-12,AST-030,0.44,Preventive,Planned,China,Integrated Gas,2234.0,178407.0
2026-07-12,AST-035,6.04,Corrective,Unplanned,Africa,Upstream,31609.0,2750308.0
2026-07-12,AST-042,5.4,Corrective,Planned,North America,Integrated Gas,32178.0,2582266.0
2026-07-12,AST-046,10.81,Corrective,Planned,Africa,Upstream,23059.5,1787356.5
2026-07-12,AST-047,5.68,Inspection,Planned,China,Upstream,20611.0,1353084.0
2026-07-13,AST-015,11.79,Preventive,Unplanned,North America,Integrated Gas,47691.0,3046451.0
2026-07-13,AST-024,4.43,Turnaround,Planned,Africa,Integrated Gas,6826.0,473582.0
2026-07-13,AST-026,0.57,Preventive,Planned,Middle East,Upstream,3675.0,254661.0
2026-07-13,AST-028,1.66,Preventive,Planned,North America,Integrated Gas,4031.0,343682.0
2026-07-13,AST-030,3.94,Preventive,Planned,China,Integrated Gas,21043.0,1481068.0
2026-07-13,AST-032,3.63,Inspection,Unplanned,Europe,Upstream,11981.0,975005.0
2026-07-13,AST-035,7.86,Preventive,Unplanned,Africa,Upstream,59818.0,5069663.0
2026-07-13,AST-036,2.19,Corrective,Planned,India,Integrated Gas,9531.0,716329.0
2026-07-13,AST-037,15.05,Preventive,Planned,Africa,Upstream,37514.0,2608279.0
2026-07-13,AST-043,6.57,Preventive,Planned,North America,Upstream,36777.0,2932187.0
2026-07-13,AST-044,4.37,Corrective,Planned,China,Upstream,14108.0,928503.0
2026-07-13,AST-048,10.91,Corrective,Planned,Africa,Chemicals & Products,7997.5,567835.0
2026-07-13,AST-049,0.71,Corrective,Planned,North America,Upstream,2345.0,195954.0
2026-07-14,AST-001,2.91,Corrective,Planned,India,Upstream,6823.0,602766.0
2026-07-14,AST-003,7.84,Preventive,Planned,Middle East,Upstream,41770.0,2962160.0
2026-07-14,AST-009,1.96,Preventive,Planned,Europe,Upstream,3315.0,261286.0
2026-07-14,AST-011,3.49,Preventive,Planned,Middle East,Upstream,4499.0,312239.0
2026-07-14,AST-012,9.62,Corrective,Unplanned,Africa,Upstream,44187.0,3530123.0
2026-07-14,AST-016,5.64,Preventive,Planned,North America,Upstream,11234.0,927349.0
2026-07-14,AST-019,14.76,Corrective,Planned,Africa,Upstream,22030.5,1571178.0
2026-07-14,AST-022,4.79,Corrective,Planned,China,Upstream,8080.0,614647.5
2026-07-14,AST-023,1.29,Inspection,Planned,Europe,Upstream,1757.0,114615.0
2026-07-14,AST-027,3.25,Preventive,Planned,China,Upstream,18054.0,1184298.0
2026-07-14,AST-029,2.63,Inspection,Planned,Middle East,Integrated Gas,19947.0,1677920.0
2026-07-14,AST-030,0.62,Corrective,Planned,China,Integrated Gas,3035.0,219304.0
2026-07-14,AST-033,2.56,Corrective,Planned,India,Integrated Gas,5156.0,350775.0
2026-07-14,AST-037,1.51,Turnaround,Planned,Africa,Upstream,3008.0,255190.0
2026-07-14,AST-040,7.1,Inspection,Unplanned,Middle East,Integrated Gas,15223.0,1243626.0
2026-07-14,AST-042,1.09,Preventive,Planned,North America,Integrated Gas,5989.0,470459.0
2026-07-14,AST-046,4.73,Turnaround,Planned,Africa,Upstream,18825.0,1284918.0
2026-07-15,AST-001,3.03,Turnaround,Planned,India,Upstream,7266.0,556785.0
2026-07-15,AST-002,8.92,Corrective,Planned,North America,Upstream,25350.0,1702545.0
2026-07-15,AST-010,1.86,Preventive,Planned,India,Upstream,1885.0,139048.0
2026-07-15,AST-011,1.51,Preventive,Planned,Middle East,Upstream,2159.0,159987.0
2026-07-15,AST-012,4.89,Corrective,Planned,Africa,Upstream,21718.0,1618138.0
2026-07-15,AST-013,1.49,Preventive,Planned,North America,Upstream,4909.0,391468.0
2026-07-15,AST-016,13.46,Preventive,Unplanned,North America,Upstream,20790.0,1736219.0
2026-07-15,AST-017,9.35,Preventive,Unplanned,Middle East,Chemicals & Products,46751.0,3847263.0
2026-07-15,AST-018,2.91,Preventive,Planned,India,Integrated Gas,9956.0,742448.0
2026-07-15,AST-022,2.1,Preventive,Planned,China,Upstream,6460.0,512534.0
2026-07-15,AST-023,3.93,Corrective,Planned,Europe,Upstream,4887.0,355134.0
2026-07-15,AST-024,4.23,Preventive,Planned,Africa,Integrated Gas,7915.0,627629.0
2026-07-15,AST-028,7.11,Inspection,Planned,North America,Integrated Gas,17858.0,1584106.0
2026-07-15,AST-032,12.3,Preventive,Planned,Europe,Upstream,14392.67,1088838.33
2026-07-15,AST-033,9.71,Preventive,Unplanned,India,Integrated Gas,23582.0,1993932.0
2026-07-15,AST-035,17.76,Preventive,Unplanned,Africa,Upstream,103756.0,7877353.0
2026-07-16,AST-004,23.8,Corrective,Unplanned,China,Upstream,97123.0,7826960.0
2026-07-16,AST-005,2.02,Inspection,Unplanned,China,Integrated Gas,9951.0,729000.0
2026-07-16,AST-006,6.01,Turnaround,Unplanned,Africa,Integrated Gas,27575.0,2035967.0
2026-07-16,AST-013,31.73,Preventive,Unplanned,North America,Upstream,118582.0,9350824.0
2026-07-16,AST-014,1.03,Turnaround,Planned,North America,Upstream,1820.0,124163.0
2026-07-16,AST-015,2.07,Preventive,Planned,North America,Integrated Gas,8179.0,638554.0
2026-07-16,AST-019,28.64,Inspection,Planned,Africa,Upstream,37408.5,3049062.0
2026-07-16,AST-021,4.34,Corrective,Planned,Middle East,Chemicals & Products,16157.0,1030403.0
2026-07-16,AST-029,5.45,Inspection,Planned,Middle East,Integrated Gas,30532.0,2417983.0
2026-07-16,AST-033,3.0,Turnaround,Planned,India,Integrated Gas,7774.0,643637.0
2026-07-16,AST-035,1.65,Preventive,Planned,Africa,Upstream,10671.0,857065.0
2026-07-16,AST-036,10.4,Corrective,Planned,India,Integrated Gas,34127.0,2074807.0
2026-07-16,AST-040,3.2,Corrective,Unplanned,Middle East,Integrated Gas,5606.0,385284.0
2026-07-16,AST-042,0.2,Preventive,Planned,North America,Integrated Gas,1239.0,100731.0
2026-07-16,AST-046,4.1,Turnaround,Planned,Africa,Upstream,17342.0,1319718.0
2026-07-16,AST-047,10.09,Corrective,Planned,China,Upstream,14697.0,1072814.33
2026-07-17,AST-002,14.15,Preventive,Planned,North America,Upstream,20279.0,1389661.0
2026-07-17,AST-003,22.56,Preventive,Planned,Middle East,Upstream,51555.5,3902124.5
2026-07-17,AST-012,23.05,Preventive,Unplanned,Africa,Upstream,65045.0,4880841.0
2026-07-17,AST-021,6.1,Inspection,Unplanned,Middle East,Chemicals & Products,25551.0,1942261.0
2026-07-17,AST-022,12.27,Corrective,Unplanned,China,Upstream,37881.0,2804620.0
2026-07-17,AST-024,1.67,Corrective,Planned,Africa,Integrated Gas,2953.0,235458.0
2026-07-17,AST-030,4.66,Preventive,Unplanned,China,Integrated Gas,22776.0,1848405.0
2026-07-17,AST-031,2.68,Inspection,Planned,China,Integrated Gas,12634.0,878498.0
2026-07-17,AST-037,1.13,Preventive,Planned,Africa,Upstream,2422.0,220419.0
2026-07-17,AST-038,10.47,Preventive,Unplanned,North America,Integrated Gas,28858.0,2166293.0
2026-07-18,AST-002,5.77,Corrective,Unplanned,North America,Upstream,14495.0,1058993.0
2026-07-18,AST-003,0.63,Turnaround,Planned,Middle East,Upstream,2530.0,170714.0
2026-07-18,AST-004,3.93,Corrective,Planned,China,Upstream,16188.0,1265360.0
2026-07-18,AST-012,3.42,Preventive,Planned,Africa,Upstream,16925.0,1429484.0
2026-07-18,AST-014,16.91,Inspection,Planned,North America,Upstream,13660.0,1094471.0
2026-07-18,AST-019,4.42,Preventive,Unplanned,Africa,Upstream,13934.0,992805.0
2026-07-18,AST-022,4.18,Corrective,Planned,China,Upstream,11124.0,748626.0
2026-07-18,AST-025,2.01,Preventive,Planned,North America,Upstream,12887.0,1055402.0
2026-07-18,AST-029,12.01,Inspection,Planned,Middle East,Integrated Gas,57257.0,4792941.0
2026-07-18,AST-031,2.66,Corrective,Planned,China,Integrated Gas,15464.0,1128136.0
2026-07-18,AST-032,16.12,Inspection,Unplanned,Europe,Upstream,55570.0,4483581.0
2026-07-18,AST-036,0.85,Preventive,Planned,India,Integrated Gas,2531.0,181978.0
2026-07-18,AST-039,14.17,Preventive,Unplanned,Europe,Integrated Gas,33774.5,2760512.0
2026-07-18,AST-043,0.6,Corrective,Planned,North America,Upstream,3113.0,245589.0
2026-07-18,AST-044,5.42,Preventive,Unplanned,China,Upstream,23302.0,1883568.0
2026-07-18,AST-045,2.92,Corrective,Planned,India,Upstream,12040.0,937806.0
2026-07-19,AST-003,10.76,Corrective,Planned,Middle East,Upstream,16881.67,1327532.33
2026-07-19,AST-004,3.96,Turnaround,Unplanned,China,Upstream,15550.0,1090977.0
2026-07-19,AST-010,2.15,Corrective,Planned,India,Upstream,1397.5,109351.0
2026-07-19,AST-011,5.84,Inspection,Planned,Middle East,Upstream,7583.0,670976.0
2026-07-19,AST-015,6.87,Preventive,Planned,North America,Integrated Gas,23081.0,1864615.0
2026-07-19,AST-017,9.2,Preventive,Planned,Middle East,Chemicals & Products,23245.0,1621675.5
2026-07-19,AST-019,0.38,Preventive,Planned,Africa,Upstream,1194.0,92136.0
2026-07-19,AST-022,2.99,Inspection,Planned,China,Upstream,8843.0,696367.0
2026-07-19,AST-024,3.79,Preventive,Planned,Africa,Integrated Gas,6441.0,542088.0
2026-07-19,AST-025,1.07,Preventive,Planned,North America,Upstream,8435.0,588980.0
2026-07-19,AST-031,4.02,Turnaround,Unplanned,China,Integrated Gas,17703.0,1470050.0
2026-07-19,AST-039,2.02,Corrective,Planned,Europe,Integrated Gas,9337.0,803168.0
2026-07-19,AST-041,1.79,Preventive,Unplanned,India,Integrated Gas,8359.0,701005.0
2026-07-20,AST-001,0.45,Inspection,Planned,India,Upstream,1123.0,88993.0
2026-07-20,AST-008,5.17,Preventive,Unplanned,North America,Upstream,27232.0,1843841.0
2026-07-20,AST-011,0.34,Inspection,Planned,Middle East,Upstream,452.0,32334.0
2026-07-20,AST-014,17.48,Preventive,Unplanned,North America,Upstream,32831.0,2431725.0
2026-07-20,AST-017,5.86,Corrective,Planned,Middle East,Chemicals & Products,29576.0,2077268.0
2026-07-20,AST-021,9.67,Inspection,Planned,Middle East,Chemicals & Products,44825.0,3548540.0
2026-07-20,AST-024,2.15,Inspection,Planned,Africa,Integrated Gas,3519.0,252995.0
2026-07-20,AST-026,3.33,Turnaround,Planned,Middle East,Upstream,21759.0,1636706.0
2026-07-20,AST-029,16.44,Turnaround,Unplanned,Middle East,Integrated Gas,114429.0,7767541.0
